#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         304    -0.40102   -0.415542  0.00265959
         305   -0.356198   -0.415348  0.00265798
         306   -0.394621    -0.41528  0.00265016
         307   -0.426512   -0.415317  0.00264178
         308   -0.340642   -0.415074   0.0026443
         309   -0.366894   -0.414918  0.00264034
         310   -0.381873   -0.414812  0.00263397
         311   -0.415232   -0.414813   0.0026255
         312   -0.517713   -0.415143  0.00263772
         313     -0.4384   -0.415217  0.00263034
         314    -0.47823   -0.415418  0.00262961
         315   -0.406795   -0.415391   0.0026214
         316   -0.336506   -0.415141  0.00262497
         317   -0.387697   -0.415054  0.00261811
         318   -0.402807   -0.415016  0.00261016
         319   -0.362927   -0.414853  0.00260708
         320   -0.404078   -0.414819  0.00259915
         321   -0.414472   -0.414818  0.00259106
         322   -0.471873   -0.414995  0.00258906
         323   -0.417739   -0.415003  0.00258106
         324   -0.446047   -0.415099  0.00257487
         325   -0.442201   -0.415183   0.0025683
         326   -0.520644   -0.415506  0.00258071
         327   -0.360078   -0.415337  0.00257838
         328   -0.483415   -0.415544  0.00257886
         329   -0.476968   -0.415731  0.00257777
         330   -0.561416   -0.416172  0.00260749
         331   -0.555692   -0.416594  0.00263346
         332   -0.512452   -0.416883  0.00264131
         333   -0.484128   -0.417085  0.00264109
         334   -0.474178   -0.417256  0.00263871
         335   -0.460766   -0.417385  0.00263402
         336   -0.466869   -0.417533   0.0026303
         337   -0.385838   -0.417439  0.00262417
         338   -0.359699   -0.417268  0.00262196
         339   -0.401009    -0.41722  0.00261467
         340   -0.450467   -0.417318  0.00260881
         341   -0.487943   -0.417525  0.00260936
         342   -0.488786   -0.417733  0.00261004
         343   -0.447165   -0.417819  0.00260384
         344   -0.435602   -0.417871  0.00259678
         345   -0.463612   -0.418003  0.00259264
         346   -0.497519   -0.418233  0.00259531
         347   -0.381548   -0.418127  0.00258999
         348   -0.368195   -0.417984  0.00258651
         349   -0.345305   -0.417776  0.00258747
         350   -0.375383   -0.417654  0.00258291
