#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         413 9.12927e+06        -nan         nan
         414 3.77577e+08        -nan         nan
         415 1.76087e+06        -nan         nan
         416 5.89135e+07        -nan         nan
         417 1.04154e+07        -nan         nan
         418 5.64532e+08        -nan         nan
         419   5.257e+06        -nan         nan
         420 4.36179e+07        -nan         nan
         421 5.05677e+11        -nan         nan
         422 1.50352e+12        -nan         nan
         423 8.64004e+09        -nan         nan
         424 2.60158e+11        -nan         nan
         425 3.37633e+08        -nan         nan
         426 3.92971e+09        -nan         nan
         427 4.37267e+07        -nan         nan
         428 3.52443e+06        -nan         nan
         429 1.07094e+11        -nan         nan
         430 1.33475e+10        -nan         nan
         431  2.6591e+08        -nan         nan
         432 1.01116e+09        -nan         nan
         433 3.20849e+07        -nan         nan
         434  6.1916e+08        -nan         nan
         435 1.34675e+08        -nan         nan
         436 2.87303e+14        -nan         nan
         437 3.97183e+08        -nan         nan
         438 8.72313e+07        -nan         nan
         439 1.85581e+06        -nan         nan
         440      407735        -nan         nan
         441 5.65618e+06        -nan         nan
         442 3.34259e+11        -nan         nan
         443 2.14757e+07        -nan         nan
         444 1.24828e+07        -nan         nan
         445 1.41355e+09        -nan         nan
         446 2.56412e+07        -nan         nan
         447 3.25331e+11        -nan         nan
         448 7.19795e+10        -nan         nan
         449 4.89559e+07        -nan         nan
         450 2.48421e+12        -nan         nan
         451 5.87852e+09        -nan         nan
         452 3.40168e+09        -nan         nan
         453 2.89734e+06        -nan         nan
         454 1.20352e+08        -nan         nan
         455 1.06486e+06        -nan         nan
         456 6.30353e+08        -nan         nan
         457  1.5835e+07        -nan         nan
         458  5.4251e+10        -nan         nan
         459 4.55914e+07        -nan         nan
         460 5.21099e+08        -nan         nan
         461 2.81035e+07        -nan         nan
         462 2.48372e+08        -nan         nan
         463      287988        -nan         nan
         464 9.50298e+09        -nan         nan
         465 1.70203e+07        -nan         nan
         466 1.14393e+10        -nan         nan
         467 2.35623e+09        -nan         nan
         468 6.90061e+13        -nan         nan
         469 6.36456e+16        -nan         nan
         470        -nan        -nan         nan
         471 7.10568e+09        -nan         nan
         472 5.35466e+06        -nan         nan
         473  2.8789e+12        -nan         nan
         474 2.12698e+12        -nan         nan
         475 2.33641e+08        -nan         nan
         476      831439        -nan         nan
         477  8.7913e+08        -nan         nan
         478 2.17969e+09        -nan         nan
         479 5.74831e+09        -nan         nan
         480  3.5999e+07        -nan         nan
         481 1.27998e+11        -nan         nan
         482 8.90207e+06        -nan         nan
         483 1.26101e+07        -nan         nan
         484 1.48535e+14        -nan         nan
         485 1.07883e+08        -nan         nan
         486 4.76132e+06        -nan         nan
         487 5.31217e+10        -nan         nan
         488 1.09158e+09        -nan         nan
         489 1.08714e+09        -nan         nan
         490 6.15366e+10        -nan         nan
         491  1.5778e+07        -nan         nan
         492  3.3346e+08        -nan         nan
         493 1.01431e+06        -nan         nan
         494  2.4829e+07        -nan         nan
         495 1.86723e+08        -nan         nan
         496 4.04156e+07        -nan         nan
         497 1.35096e+08        -nan         nan
         498 1.48131e+11        -nan         nan
         499 9.62003e+06        -nan         nan
         500 2.47932e+06        -nan         nan
         501 1.15961e+10        -nan         nan
         502 2.36461e+09        -nan         nan
         503 3.07273e+07        -nan         nan
         504     62392.8        -nan         nan
         505      542117        -nan         nan
         506 3.16694e+07        -nan         nan
         507 1.14809e+07        -nan         nan
         508 1.09821e+06        -nan         nan
         509 6.69696e+07        -nan         nan
         510 2.00246e+07        -nan         nan
         511   2.157e+09        -nan         nan
         512 3.92334e+14        -nan         nan
         513 2.40298e+12        -nan         nan
         514 1.75402e+07        -nan         nan
         515 4.27719e+15        -nan         nan
         516        -nan        -nan         nan
         517 4.42818e+08        -nan         nan
         518 1.18238e+06        -nan         nan
         519 7.42772e+09        -nan         nan
         520 5.39348e+08        -nan         nan
         521 1.01465e+07        -nan         nan
         522 8.66341e+06        -nan         nan
         523 6.94946e+11        -nan         nan
         524 1.83305e+07        -nan         nan
         525 9.23195e+09        -nan         nan
         526 1.98791e+11        -nan         nan
         527 1.91378e+11        -nan         nan
         528 1.90526e+07        -nan         nan
