#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1888   0.0498704   0.0493564 0.000178411
        1889   0.0522611   0.0493579 0.000178324
        1890   0.0481385   0.0493573  0.00017823
        1891   0.0398697   0.0493522 0.000178207
        1892   0.0446405   0.0493498  0.00017813
        1893    0.037502   0.0493435 0.000178146
        1894   0.0435378   0.0493404 0.000178078
        1895   0.0473115   0.0493394 0.000177987
        1896   0.0560675   0.0493429 0.000177929
        1897    0.050666   0.0493436 0.000177836
        1898    0.045518   0.0493416 0.000177754
        1899   0.0537881   0.0493439 0.000177676
        1900   0.0527214   0.0493457 0.000177591
        1901   0.0501385   0.0493461 0.000177498
        1902   0.0459164   0.0493443 0.000177414
        1903    0.046393   0.0493428 0.000177328
        1904   0.0409454   0.0493384 0.000177289
        1905   0.0547083   0.0493412 0.000177219
        1906   0.0496627   0.0493414 0.000177126
        1907   0.0475208   0.0493404 0.000177036
        1908   0.0485649     0.04934 0.000176943
        1909   0.0374237   0.0493337 0.000176961
        1910   0.0410863   0.0493294 0.000176921
        1911   0.0330405   0.0493209 0.000177033
        1912   0.0415395   0.0493168 0.000176988
        1913   0.0433454   0.0493137 0.000176923
        1914   0.0484317   0.0493133 0.000176831
        1915   0.0542228   0.0493158 0.000176757
        1916   0.0530955   0.0493178 0.000176676
        1917   0.0451983   0.0493156 0.000176597
        1918   0.0559426   0.0493191 0.000176538
        1919   0.0456729   0.0493172 0.000176457
        1920   0.0529489   0.0493191 0.000176375
        1921   0.0455205   0.0493171 0.000176294
        1922   0.0441657   0.0493144 0.000176223
        1923   0.0435058   0.0493114 0.000176157
        1924   0.0474389   0.0493104 0.000176068
        1925   0.0680213   0.0493202 0.000176245
        1926   0.0463242   0.0493186  0.00017616
        1927   0.0488564   0.0493184 0.000176069
        1928   0.0525471     0.04932 0.000175985
        1929   0.0523168   0.0493216 0.000175901
        1930     0.05668   0.0493254 0.000175851
        1931   0.0512388   0.0493264 0.000175763
        1932   0.0426204   0.0493229 0.000175706
        1933    0.038353   0.0493172 0.000175707
        1934   0.0365912   0.0493107 0.000175739
        1935   0.0495291   0.0493108 0.000175649
        1936   0.0429324   0.0493075 0.000175589
        1937   0.0601309   0.0493131 0.000175587
        1938    0.082746   0.0493303 0.000176342
        1939   0.0751907   0.0493437 0.000176754
        1940   0.0434383   0.0493406  0.00017669
        1941   0.0516417   0.0493418 0.000176602
        1942   0.0383087   0.0493361 0.000176603
        1943   0.0433405    0.049333 0.000176539
        1944   0.0482054   0.0493325 0.000176449
        1945   0.0479009   0.0493317  0.00017636
        1946   0.0561323   0.0493352 0.000176304
        1947   0.0524456   0.0493368 0.000176221
        1948   0.0466158   0.0493354 0.000176136
        1949   0.0443592   0.0493329 0.000176064
        1950   0.0411669   0.0493287 0.000176023
        1951   0.0574553   0.0493328 0.000175982
        1952   0.0541062   0.0493353 0.000175909
        1953   0.0496569   0.0493354 0.000175819
        1954   0.0610863   0.0493415 0.000175832
        1955   0.0516517   0.0493426 0.000175746
        1956   0.0479778   0.0493419 0.000175658
        1957   0.0499489   0.0493423 0.000175568
        1958   0.0546519    0.049345 0.000175499
        1959   0.0813938   0.0493613 0.000176171
        1960    0.042733   0.0493579 0.000176113
        1961   0.0421607   0.0493543 0.000176062
        1962   0.0679148   0.0493637 0.000176226
        1963   0.0601243   0.0493692 0.000176221
        1964   0.0496226   0.0493693 0.000176132
        1965   0.0432448   0.0493662  0.00017607
        1966   0.0474007   0.0493652 0.000175983
        1967   0.0501006   0.0493656 0.000175894
        1968   0.0391179   0.0493604 0.000175882
        1969    0.040426   0.0493559 0.000175851
        1970   0.0442482   0.0493533 0.000175781
        1971   0.0551098   0.0493562 0.000175716
        1972   0.0504077   0.0493567 0.000175627
        1973   0.0439805    0.049354  0.00017556
        1974   0.0515344   0.0493551 0.000175474
        1975   0.0538929   0.0493574   0.0001754
        1976   0.0529571   0.0493592 0.000175321
        1977   0.0527808    0.049361 0.000175241
        1978   0.0505964   0.0493616 0.000175153
        1979   0.0478353   0.0493608 0.000175067
        1980   0.0434623   0.0493578 0.000175003
        1981   0.0618063   0.0493641 0.000175028
        1982   0.0529752   0.0493659 0.000174949
        1983   0.0530414   0.0493678 0.000174871
        1984   0.0465118   0.0493663 0.000174788
        1985   0.0385145   0.0493609 0.000174786
        1986   0.0395794    0.049356 0.000174767
        1987   0.0365813   0.0493495 0.000174797
        1988   0.0459247   0.0493478 0.000174718
        1989   0.0432499   0.0493447 0.000174657
        1990   0.0422043   0.0493411 0.000174606
        1991   0.0472577   0.0493401 0.000174522
        1992    0.042175   0.0493365 0.000174471
        1993    0.048571   0.0493361 0.000174384
        1994   0.0413951   0.0493321 0.000174342
        1995   0.0382311   0.0493266 0.000174343
        1996   0.0360852   0.0493199 0.000174382
        1997   0.0448239   0.0493177 0.000174309
        1998   0.0573647   0.0493217 0.000174269
        1999   0.0636841   0.0493289  0.00017433
        2000    0.047636   0.0493281 0.000174244
        2001   0.0607622   0.0493338 0.000174251
        2002   0.0564181   0.0493373   0.0001742
        2003   0.0541081   0.0493397 0.000174129
        2004   0.0444042   0.0493372  0.00017406
        2005   0.0496733   0.0493374 0.000173973
        2006   0.0460245   0.0493357 0.000173894
        2007   0.0523551   0.0493372 0.000173814
        2008   0.0516085   0.0493384 0.000173731
        2009    0.047953   0.0493377 0.000173646
        2010   0.0519397    0.049339 0.000173564
        2011   0.0565021   0.0493425 0.000173515
        2012   0.0553544   0.0493455 0.000173454
        2013   0.0565173   0.0493491 0.000173405
        2014   0.0443795   0.0493466 0.000173336
        2015   0.0559343   0.0493499 0.000173281
        2016   0.0542854   0.0493523 0.000173212
        2017    0.052452   0.0493539 0.000173133
        2018   0.0694422   0.0493638 0.000173333
        2019   0.0545984   0.0493664 0.000173267
        2020   0.0474331   0.0493655 0.000173184
        2021    0.046883   0.0493642 0.000173102
        2022   0.0413663   0.0493603 0.000173062
        2023   0.0533414   0.0493623 0.000172988
        2024   0.0457515   0.0493605 0.000172911
        2025   0.0525838   0.0493621 0.000172833
        2026   0.0539466   0.0493643 0.000172763
        2027   0.0512501   0.0493653  0.00017268
        2028   0.0462838   0.0493637 0.000172602
        2029   0.0466106   0.0493624 0.000172522
        2030   0.0395577   0.0493575 0.000172504
        2031   0.0440135   0.0493549  0.00017244
        2032   0.0475753    0.049354 0.000172357
        2033   0.0465365   0.0493527 0.000172278
        2034   0.0451206   0.0493506 0.000172206
        2035   0.0411378   0.0493465 0.000172168
        2036   0.0387448   0.0493413 0.000172162
        2037   0.0362313   0.0493349 0.000172198
        2038   0.0402589   0.0493304 0.000172171
        2039   0.0433802   0.0493275 0.000172111
        2040   0.0490628   0.0493274 0.000172027
        2041   0.0403959    0.049323 0.000171999
        2042   0.0448994   0.0493209 0.000171928
        2043    0.063241   0.0493277 0.000171979
        2044   0.0639686   0.0493348 0.000172044
        2045    0.055822    0.049338 0.000171989
        2046   0.0575012    0.049342 0.000171951
        2047    0.068531   0.0493514 0.000172122
        2048   0.0465888     0.04935 0.000172044
        2049    0.052894   0.0493517 0.000171968
        2050   0.0426352   0.0493485 0.000171916
        2051   0.0436396   0.0493457 0.000171854
        2052   0.0556772   0.0493488 0.000171798
        2053   0.0513261   0.0493497 0.000171717
        2054   0.0626102   0.0493562 0.000171755
        2055   0.0590468   0.0493609 0.000171736
        2056   0.0558066    0.049364 0.000171681
        2057   0.0421842   0.0493606 0.000171633
        2058   0.0518705   0.0493618 0.000171554
        2059   0.0554436   0.0493647 0.000171496
        2060    0.054594   0.0493673 0.000171432
        2061   0.0621311   0.0493735 0.000171461
        2062   0.0538466   0.0493756 0.000171391
        2063   0.0528477   0.0493773 0.000171316
        2064   0.0587879   0.0493819 0.000171294
        2065   0.0651165   0.0493895  0.00017138
        2066   0.0458493   0.0493878 0.000171306
        2067    0.040854   0.0493836 0.000171273
        2068   0.0437602   0.0493809 0.000171212
        2069   0.0531314   0.0493827 0.000171138
        2070    0.049559   0.0493828 0.000171056
        2071   0.0559451    0.049386 0.000171003
        2072   0.0539447   0.0493882 0.000170934
        2073   0.0739972   0.0494001 0.000171263
        2074   0.0528046   0.0494017 0.000171189
        2075   0.0463815   0.0494003 0.000171112
        2076   0.0479793   0.0493996 0.000171031
        2077   0.0448501   0.0493974 0.000170963
        2078   0.0418499   0.0493937 0.000170919
        2079   0.0356411   0.0493871 0.000170965
        2080   0.0397231   0.0493825 0.000170946
        2081   0.0367679   0.0493764 0.000170971
        2082   0.0457037   0.0493747 0.000170898
        2083   0.0567019   0.0493782 0.000170852
        2084   0.0567522   0.0493817 0.000170807
        2085   0.0548931   0.0493844 0.000170746
        2086   0.0407828   0.0493802 0.000170714
        2087   0.0435742   0.0493775 0.000170654
        2088   0.0488261   0.0493772 0.000170573
        2089   0.0471421   0.0493761 0.000170495
        2090   0.0572567   0.0493799 0.000170455
        2091     0.05724   0.0493836 0.000170415
        2092   0.0491168   0.0493835 0.000170333
        2093      0.0483    0.049383 0.000170253
        2094   0.0467216   0.0493817 0.000170176
        2095   0.0501017   0.0493821 0.000170095
        2096   0.0511176   0.0493829 0.000170016
        2097   0.0567493   0.0493864 0.000169971
        2098   0.0433307   0.0493835 0.000169915
        2099   0.0468255   0.0493823 0.000169838
        2100   0.0453559   0.0493804 0.000169768
        2101   0.0489996   0.0493802 0.000169687
        2102   0.0417074   0.0493766 0.000169646
        2103    0.045866   0.0493749 0.000169574
        2104   0.0473601   0.0493739 0.000169496
        2105    0.033549   0.0493664 0.000169582
        2106   0.0404526   0.0493622 0.000169554
        2107   0.0387612   0.0493572 0.000169548
        2108   0.0388885   0.0493522  0.00016954
        2109   0.0459625   0.0493506 0.000169468
        2110   0.0529706   0.0493523 0.000169396
        2111   0.0433444   0.0493494  0.00016934
        2112   0.0419352   0.0493459 0.000169296
        2113   0.0390479   0.0493411 0.000169286
        2114   0.0485409   0.0493407 0.000169206
        2115   0.0578056   0.0493447 0.000169174
        2116   0.0471477   0.0493436 0.000169097
        2117   0.0391328   0.0493388 0.000169086
        2118   0.0514112   0.0493398 0.000169009
        2119   0.0590444   0.0493444 0.000168991
        2120    0.045776   0.0493427  0.00016892
        2121   0.0481191   0.0493421 0.000168841
        2122   0.0627998   0.0493485 0.000168881
        2123   0.0550132   0.0493511 0.000168822
        2124    0.050381   0.0493516 0.000168743
        2125   0.0397855   0.0493471 0.000168724
        2126   0.0448353    0.049345 0.000168658
        2127   0.0420096   0.0493415 0.000168614
        2128    0.033723   0.0493342 0.000168694
        2129    0.048028   0.0493336 0.000168616
        2130   0.0481031    0.049333 0.000168538
        2131   0.0470646    0.049332 0.000168462
        2132   0.0371511   0.0493262  0.00016848
        2133   0.0391295   0.0493215 0.000168469
        2134   0.0640533   0.0493284 0.000168531
        2135   0.0595182   0.0493331  0.00016852
        2136   0.0576171    0.049337 0.000168486
        2137   0.0445767   0.0493348 0.000168422
        2138   0.0657482   0.0493425 0.000168518
        2139   0.0560191   0.0493456 0.000168468
        2140   0.0504831   0.0493461  0.00016839
        2141   0.0547809   0.0493487  0.00016833
        2142   0.0569044   0.0493522 0.000168289
        2143   0.0425864    0.049349  0.00016824
        2144   0.0438634   0.0493465 0.000168181
        2145   0.0507156   0.0493471 0.000168104
        2146   0.0477779   0.0493464 0.000168027
        2147   0.0568086   0.0493498 0.000167985
        2148   0.0529833   0.0493515 0.000167915
        2149   0.0511658   0.0493524 0.000167839
        2150   0.0595578   0.0493571 0.000167828
        2151   0.0510608   0.0493579 0.000167752
        2152   0.0455682   0.0493562 0.000167683
        2153   0.0421423   0.0493528 0.000167639
        2154   0.0429167   0.0493498 0.000167587
        2155   0.0538061   0.0493519 0.000167522
        2156   0.0382041   0.0493467 0.000167525
        2157   0.0534728   0.0493486 0.000167458
        2158   0.0440268   0.0493462 0.000167398
        2159   0.0436598   0.0493435 0.000167342
        2160   0.0507603   0.0493442 0.000167265
        2161   0.0602447   0.0493492 0.000167264
        2162   0.0499715   0.0493495 0.000167187
        2163   0.0409712   0.0493456 0.000167154
        2164   0.0495407   0.0493457 0.000167077
        2165     0.05073   0.0493464 0.000167001
        2166   0.0507216    0.049347 0.000166925
        2167   0.0579006    0.049351 0.000166895
        2168    0.055441   0.0493538 0.000166842
        2169   0.0535277   0.0493557 0.000166776
        2170   0.0560221   0.0493588 0.000166727
        2171   0.0644154   0.0493657 0.000166795
        2172   0.0474715   0.0493648  0.00016672
        2173   0.0613584   0.0493703 0.000166735
        2174   0.0630553   0.0493766 0.000166777
        2175   0.0441671   0.0493742 0.000166717
        2176   0.0496384   0.0493744 0.000166641
        2177   0.0590126   0.0493788 0.000166623
        2178   0.0442263   0.0493764 0.000166563
        2179   0.0482809   0.0493759 0.000166488
        2180   0.0479796   0.0493753 0.000166413
        2181   0.0501771   0.0493757 0.000166337
        2182   0.0635743   0.0493822 0.000166388
        2183   0.0449437   0.0493801 0.000166324
        2184   0.0465076   0.0493788 0.000166253
        2185   0.0533394   0.0493806 0.000166187
        2186    0.049953   0.0493809 0.000166111
        2187   0.0470023   0.0493798 0.000166038
        2188   0.0481533   0.0493792 0.000165964
        2189    0.053274    0.049381 0.000165897
        2190   0.0491638   0.0493809 0.000165822
        2191   0.0541298   0.0493831  0.00016576
        2192   0.0494592   0.0493831 0.000165684
        2193   0.0480095   0.0493825  0.00016561
        2194   0.0428256   0.0493795 0.000165562
        2195   0.0560879   0.0493826 0.000165514
        2196   0.0685567   0.0493913 0.000165669
        2197   0.0432615   0.0493885 0.000165617
        2198   0.0471844   0.0493875 0.000165545
        2199   0.0652451   0.0493947 0.000165627
        2200   0.0499521    0.049395 0.000165551
        2201   0.0566435   0.0493983 0.000165509
        2202   0.0461949   0.0493968  0.00016544
        2203   0.0452744   0.0493949 0.000165376
        2204   0.0438206   0.0493924  0.00016532
        2205   0.0312041   0.0493842 0.000165451
        2206   0.0347648   0.0493775 0.000165508
        2207   0.0384983   0.0493726 0.000165507
        2208    0.044155   0.0493702 0.000165449
        2209   0.0517603   0.0493713 0.000165377
        2210   0.0473671   0.0493704 0.000165305
        2211   0.0441387    0.049368 0.000165247
        2212   0.0448689    0.049366 0.000165185
        2213   0.0489083   0.0493658  0.00016511
        2214   0.0434617   0.0493631 0.000165057
        2215   0.0577372   0.0493669 0.000165026
        2216   0.0520123   0.0493681 0.000164956
        2217   0.0489272   0.0493679 0.000164882
        2218   0.0502865   0.0493683 0.000164808
        2219   0.0422147   0.0493651 0.000164765
        2220   0.0397847   0.0493608 0.000164747
        2221   0.0447929   0.0493587 0.000164686
        2222   0.0489071   0.0493585 0.000164612
        2223    0.051736   0.0493596 0.000164542
        2224   0.0494969   0.0493597 0.000164468
        2225   0.0474272   0.0493588 0.000164396
        2226   0.0493661   0.0493588 0.000164322
        2227    0.050117   0.0493591 0.000164249
        2228   0.0600087   0.0493639 0.000164244
        2229   0.0584738    0.049368 0.000164222
        2230   0.0561406    0.049371 0.000164176
        2231   0.0543647   0.0493733 0.000164118
        2232   0.0684739   0.0493818 0.000164267
        2233   0.0588781   0.0493861 0.000164249
        2234   0.0626149    0.049392 0.000164282
        2235   0.0557098   0.0493948 0.000164233
        2236   0.0491552   0.0493947 0.000164159
        2237   0.0427079   0.0493917 0.000164113
        2238   0.0449722   0.0493898 0.000164052
        2239   0.0398414   0.0493855 0.000164034
        2240   0.0472402   0.0493845 0.000163963
        2241   0.0627705   0.0493905 0.000163999
        2242   0.0519584   0.0493917  0.00016393
        2243   0.0425218   0.0493886 0.000163885
        2244    0.048793   0.0493883 0.000163812
        2245   0.0611533   0.0493936 0.000163823
        2246   0.0511152   0.0493943 0.000163752
        2247   0.0532358    0.049396 0.000163688
        2248   0.0365575   0.0493903 0.000163715
        2249   0.0480206   0.0493897 0.000163643
        2250   0.0542789   0.0493919 0.000163585
        2251   0.0507795   0.0493925 0.000163514
        2252   0.0569008   0.0493959 0.000163475
        2253   0.0557385   0.0493987 0.000163427
        2254     0.05591   0.0494016  0.00016338
        2255   0.0516659   0.0494026  0.00016331
        2256   0.0500937   0.0494029 0.000163238
        2257   0.0512749   0.0494037 0.000163168
        2258   0.0374156   0.0493984 0.000163182
        2259   0.0602841   0.0494032 0.000163181
        2260   0.0511547    0.049404 0.000163111
        2261   0.0516514    0.049405 0.000163041
        2262    0.045503   0.0494032 0.000162978
        2263   0.0402202   0.0493992 0.000162957
        2264   0.0421027    0.049396 0.000162917
        2265   0.0568929   0.0493993 0.000162879
        2266   0.0579218    0.049403  0.00016285
        2267   0.0476867   0.0494023  0.00016278
        2268   0.0434421   0.0493997 0.000162729
        2269   0.0434719    0.049397 0.000162679
        2270   0.0405146   0.0493931 0.000162654
        2271   0.0457788   0.0493915  0.00016259
        2272   0.0397866   0.0493873 0.000162574
        2273   0.0558593   0.0493902 0.000162527
        2274   0.0411576   0.0493865 0.000162496
        2275   0.0419008   0.0493832 0.000162458
        2276   0.0508554   0.0493839 0.000162388
        2277   0.0667486   0.0493915 0.000162495
        2278   0.0540117   0.0493935 0.000162437
        2279   0.0490508   0.0493934 0.000162365
        2280   0.0453359   0.0493916 0.000162304
        2281   0.0453398   0.0493898 0.000162243
        2282   0.0391291   0.0493853 0.000162234
        2283   0.0476121   0.0493846 0.000162165
        2284   0.0596092    0.049389 0.000162155
        2285   0.0711973   0.0493986 0.000162365
        2286   0.0657647   0.0494057 0.000162452
        2287   0.0491773   0.0494056 0.000162381
        2288   0.0417336   0.0494023 0.000162344
        2289   0.0512869   0.0494031 0.000162276
        2290   0.0516069   0.0494041 0.000162208
        2291   0.0555709   0.0494068 0.000162159
        2292   0.0430169    0.049404 0.000162112
        2293   0.0591809   0.0494082 0.000162098
        2294   0.0568949   0.0494115  0.00016206
        2295    0.039602   0.0494072 0.000162046
        2296   0.0465606    0.049406  0.00016198
        2297   0.0347679   0.0493996 0.000162035
        2298   0.0394369   0.0493953 0.000162022
        2299   0.0421812   0.0493922 0.000161982
        2300   0.0446878   0.0493901 0.000161924
        2301   0.0481216   0.0493896 0.000161855
        2302   0.0419075   0.0493863 0.000161817
        2303   0.0442601   0.0493841 0.000161762
        2304   0.0643626   0.0493906 0.000161823
        2305   0.0506175   0.0493911 0.000161753
        2306   0.0514111    0.049392 0.000161686
        2307   0.0537188   0.0493939 0.000161626
        2308    0.047255   0.0493929 0.000161559
        2309   0.0528028   0.0493944 0.000161496
        2310   0.0491451   0.0493943 0.000161426
        2311   0.0481305   0.0493938 0.000161357
        2312   0.0614206    0.049399 0.000161371
        2313   0.0369498   0.0493936 0.000161391
        2314   0.0462268   0.0493922 0.000161327
        2315   0.0575581   0.0493957 0.000161296
        2316   0.0457855   0.0493942 0.000161234
        2317   0.0530793   0.0493958 0.000161172
        2318    0.048838   0.0493955 0.000161103
        2319   0.0536301   0.0493974 0.000161044
        2320   0.0616299   0.0494026 0.000161061
        2321   0.0515996   0.0494036 0.000160994
        2322   0.0555397   0.0494062 0.000160946
        2323    0.067396    0.049414 0.000161063
        2324   0.0713324   0.0494234  0.00016127
        2325   0.0549469   0.0494258 0.000161218
        2326   0.0427287   0.0494229 0.000161174
        2327   0.0419471   0.0494197 0.000161137
        2328   0.0619982   0.0494251 0.000161158
        2329    0.048014   0.0494245  0.00016109
        2330   0.0450057   0.0494226 0.000161032
        2331   0.0387989    0.049418 0.000161028
        2332   0.0408393   0.0494143 0.000161001
        2333   0.0458209   0.0494128 0.000160939
        2334   0.0548537   0.0494151 0.000160887
        2335   0.0496573   0.0494152 0.000160818
        2336   0.0560198   0.0494181 0.000160774
        2337   0.0527779   0.0494195 0.000160712
        2338   0.0453656   0.0494178 0.000160652
        2339    0.043443   0.0494152 0.000160604
        2340   0.0560446    0.049418  0.00016056
        2341   0.0498881   0.0494182 0.000160492
        2342   0.0463385   0.0494169 0.000160429
        2343   0.0432985   0.0494143 0.000160382
        2344   0.0479932   0.0494137 0.000160314
        2345   0.0481043   0.0494132 0.000160247
        2346   0.0526579   0.0494145 0.000160185
        2347   0.0475036   0.0494137 0.000160118
        2348   0.0460022   0.0494123 0.000160057
        2349   0.0501479   0.0494126 0.000159989
        2350   0.0408664   0.0494089 0.000159962
        2351   0.0495415    0.049409 0.000159894
        2352   0.0533703   0.0494107 0.000159835
        2353   0.0457273   0.0494091 0.000159775
        2354   0.0429372   0.0494064 0.000159731
        2355   0.0428275   0.0494036 0.000159687
        2356   0.0527662    0.049405 0.000159626
        2357   0.0508386   0.0494056 0.000159559
        2358   0.0417286   0.0494024 0.000159525
        2359   0.0481639   0.0494018 0.000159458
        2360   0.0460359   0.0494004 0.000159397
        2361   0.0452613   0.0493987 0.000159339
        2362   0.0458398   0.0493971 0.000159279
        2363   0.0518003   0.0493982 0.000159214
        2364   0.0521763   0.0493993 0.000159151
        2365   0.0460179   0.0493979 0.000159091
        2366    0.047753   0.0493972 0.000159025
        2367   0.0503094   0.0493976 0.000158958
        2368   0.0382338   0.0493929 0.000158961
        2369    0.052934   0.0493944 0.000158901
        2370   0.0401733   0.0493905 0.000158881
        2371   0.0469558   0.0493895 0.000158818
        2372   0.0372477   0.0493843 0.000158833
        2373   0.0463693   0.0493831 0.000158771
        2374   0.0595381   0.0493874 0.000158762
        2375   0.0428487   0.0493846 0.000158719
        2376    0.041424   0.0493812 0.000158688
        2377   0.0408056   0.0493776 0.000158662
        2378   0.0537785   0.0493795 0.000158606
        2379   0.0567676   0.0493826  0.00015857
        2380   0.0534304   0.0493843 0.000158512
        2381   0.0507417   0.0493849 0.000158447
        2382   0.0454168   0.0493832 0.000158389
        2383    0.067459   0.0493908 0.000158504
        2384   0.0653912   0.0493975 0.000158579
        2385    0.049673   0.0493976 0.000158513
        2386   0.0573153   0.0494009 0.000158481
        2387   0.0387849   0.0493965 0.000158477
        2388   0.0420835   0.0493934 0.000158441
        2389   0.0412263     0.04939 0.000158411
        2390   0.0408987   0.0493865 0.000158385
        2391   0.0364321    0.049381 0.000158411
        2392   0.0490604   0.0493809 0.000158345
        2393   0.0498166   0.0493811 0.000158279
        2394   0.0465565   0.0493799 0.000158217
        2395   0.0572815   0.0493832 0.000158185
        2396   0.0460844   0.0493818 0.000158125
        2397   0.0452527   0.0493801 0.000158069
        2398   0.0422765   0.0493771 0.000158031
        2399   0.0547114   0.0493794  0.00015798
        2400   0.0489633   0.0493792 0.000157915
        2401   0.0461061   0.0493778 0.000157855
        2402   0.0410785   0.0493744 0.000157827
        2403   0.0540483   0.0493763 0.000157773
        2404   0.0400422   0.0493724 0.000157755
        2405   0.0611885   0.0493773 0.000157766
        2406   0.0477953   0.0493767 0.000157702
        2407   0.0416004   0.0493735  0.00015767
        2408   0.0432905   0.0493709 0.000157624
        2409   0.0501935   0.0493713 0.000157559
        2410   0.0423174   0.0493683 0.000157521
        2411   0.0523377   0.0493696 0.000157461
        2412   0.0464277   0.0493684   0.0001574
        2413   0.0583033   0.0493721 0.000157378
        2414   0.0461695   0.0493707 0.000157319
        2415   0.0475138     0.04937 0.000157255
        2416   0.0409024   0.0493665 0.000157229
        2417   0.0557473   0.0493691 0.000157187
        2418   0.0466328    0.049368 0.000157126
        2419    0.060196   0.0493724 0.000157124
        2420   0.0459176    0.049371 0.000157066
        2421   0.0468879     0.04937 0.000157004
        2422   0.0572804   0.0493733 0.000156974
        2423   0.0539925   0.0493752  0.00015692
        2424   0.0610674     0.04938  0.00015693
        2425   0.0541591    0.049382 0.000156877
        2426   0.0364444   0.0493766 0.000156903
        2427   0.0491577   0.0493765 0.000156839
        2428   0.0422583   0.0493736 0.000156802
        2429   0.0425556   0.0493708 0.000156762
        2430   0.0551399   0.0493732 0.000156716
        2431   0.0579951   0.0493767 0.000156691
        2432    0.043989   0.0493745 0.000156642
        2433   0.0416309   0.0493713  0.00015661
        2434   0.0410588   0.0493679 0.000156583
        2435    0.042292    0.049365 0.000156546
        2436    0.050449   0.0493654 0.000156482
        2437   0.0447947   0.0493636 0.000156429
        2438   0.0468609   0.0493625 0.000156369
        2439   0.0468772   0.0493615 0.000156308
        2440   0.0484712   0.0493612 0.000156244
        2441   0.0415338    0.049358 0.000156213
        2442   0.0371419   0.0493529 0.000156229
        2443   0.0419356   0.0493499 0.000156195
        2444   0.0510007   0.0493506 0.000156132
        2445   0.0415274   0.0493474 0.000156101
        2446   0.0525909   0.0493487 0.000156043
        2447   0.0417214   0.0493456  0.00015601
        2448   0.0455081    0.049344 0.000155955
        2449   0.0380687   0.0493394 0.000155959
        2450   0.0444198   0.0493374 0.000155908
        2451   0.0354916   0.0493318 0.000155947
        2452   0.0550856   0.0493341 0.000155901
        2453   0.0325014   0.0493273 0.000155988
        2454   0.0491891   0.0493272 0.000155925
        2455   0.0660391    0.049334  0.00015601
        2456   0.0768804   0.0493452 0.000156349
        2457   0.0554068   0.0493477 0.000156305
        2458    0.046969   0.0493467 0.000156244
        2459   0.0474761    0.049346 0.000156182
        2460    0.046092   0.0493446 0.000156124
        2461   0.0488844   0.0493444 0.000156061
        2462   0.0446105   0.0493425  0.00015601
        2463   0.0438274   0.0493403 0.000155962
        2464   0.0443299   0.0493383 0.000155912
        2465   0.0575837   0.0493416 0.000155885
        2466   0.0456103   0.0493401 0.000155829
        2467   0.0469295   0.0493391 0.000155769
        2468   0.0512226   0.0493399 0.000155708
        2469   0.0480094   0.0493393 0.000155646
        2470   0.0443603   0.0493373 0.000155596
        2471   0.0587772   0.0493411 0.000155579
        2472   0.0497847   0.0493413 0.000155517
        2473   0.0415075   0.0493381 0.000155486
        2474   0.0472042   0.0493373 0.000155426
        2475   0.0412675    0.049334 0.000155397
        2476    0.051362   0.0493348 0.000155336
        2477   0.0659803   0.0493416 0.000155419
        2478   0.0562002   0.0493443 0.000155381
        2479   0.0483837   0.0493439 0.000155319
        2480   0.0478598   0.0493433 0.000155257
        2481   0.0449946   0.0493416 0.000155205
        2482   0.0542713   0.0493436 0.000155155
        2483   0.0503375    0.049344 0.000155093
        2484   0.0520028   0.0493451 0.000155034
        2485   0.0579073   0.0493485  0.00015501
        2486   0.0571146   0.0493516 0.000154979
        2487   0.0482736   0.0493512 0.000154917
        2488   0.0444612   0.0493492 0.000154867
        2489   0.0504111   0.0493496 0.000154806
        2490     0.04748   0.0493489 0.000154745
        2491     0.04129   0.0493457 0.000154717
        2492   0.0394687   0.0493417 0.000154706
        2493   0.0506888   0.0493422 0.000154645
        2494   0.0381392   0.0493377 0.000154648
        2495   0.0403975   0.0493342 0.000154627
        2496   0.0554772   0.0493366 0.000154585
        2497     0.05383   0.0493384 0.000154534
        2498   0.0528566   0.0493398 0.000154478
        2499   0.0526383   0.0493412 0.000154422
        2500   0.0538252   0.0493429 0.000154371
        2501   0.0670089     0.04935 0.000154471
        2502   0.0616801   0.0493549 0.000154487
        2503   0.0557241   0.0493575 0.000154447
        2504   0.0536946   0.0493592 0.000154395
        2505   0.0616765   0.0493641 0.000154411
        2506   0.0756897   0.0493746 0.000154707
        2507   0.0541259   0.0493765 0.000154656
        2508   0.0519176   0.0493775 0.000154598
        2509   0.0572088   0.0493807 0.000154568
        2510   0.0488572   0.0493805 0.000154507
        2511   0.0530842   0.0493819 0.000154452
        2512   0.0568436   0.0493849 0.000154419
        2513   0.0603918   0.0493893  0.00015442
        2514   0.0719263   0.0493982 0.000154618
        2515   0.0421023   0.0493953 0.000154584
        2516   0.0454809   0.0493938 0.000154531
        2517   0.0694357   0.0494018 0.000154674
        2518   0.0550329    0.049404 0.000154629
        2519   0.0390738   0.0493999 0.000154622
        2520   0.0375224   0.0493952 0.000154632
        2521   0.0401829   0.0493915 0.000154614
        2522   0.0392779   0.0493875 0.000154605
        2523   0.0561884   0.0493902 0.000154567
        2524   0.0479257   0.0493896 0.000154507
        2525    0.058085   0.0493931 0.000154484
        2526   0.0496744   0.0493932 0.000154423
        2527   0.0484266   0.0493928 0.000154362
