#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         668   0.0407143   0.0487573 0.000302163
         669   0.0478322   0.0487559 0.000301715
         670   0.0425471   0.0487467 0.000301407
         671   0.0388445   0.0487319 0.000301319
         672   0.0358681   0.0487128 0.000301478
         673   0.0417964   0.0487025 0.000301205
         674   0.0441433   0.0486957 0.000300834
         675   0.0459038   0.0486916 0.000300417
         676   0.0473143   0.0486896 0.000299979
         677    0.056903   0.0487017 0.000299781
         678   0.0357488   0.0486826 0.000299947
         679   0.0413623   0.0486718 0.000299699
         680   0.0394687   0.0486583 0.000299564
         681   0.0410305   0.0486471 0.000299333
         682   0.0426774   0.0486383 0.000299022
         683   0.0566683   0.0486501 0.000298816
         684   0.0466908   0.0486472 0.000298392
         685   0.0457345    0.048643 0.000297987
         686   0.0584147   0.0486572 0.000297893
         687   0.0541417   0.0486652 0.000297566
         688   0.0418195   0.0486552   0.0002973
         689    0.040158   0.0486429 0.000297124
         690   0.0496232   0.0486443 0.000296697
         691   0.0600721   0.0486609 0.000296728
         692   0.0700087   0.0486917 0.000297899
         693   0.0527086   0.0486975 0.000297525
         694   0.0580601    0.048711 0.000297402
         695   0.0531642   0.0487174 0.000297043
         696    0.042306   0.0487082 0.000296759
         697   0.0434047   0.0487006 0.000296431
         698   0.0494166   0.0487016 0.000296008
         699   0.0421468   0.0486922 0.000295733
         700   0.0440401   0.0486856 0.000295386
         701   0.0480235   0.0486846 0.000294966
         702   0.0472047   0.0486825 0.000294553
         703   0.0488854   0.0486828 0.000294134
         704   0.0620384   0.0487018 0.000294328
         705   0.0542152   0.0487096 0.000294014
         706   0.0502791   0.0487118 0.000293606
         707   0.0500358   0.0487137 0.000293197
         708   0.0367064   0.0486967 0.000293273
         709   0.0356488   0.0486783 0.000293436
         710    0.051806   0.0486827 0.000293056
         711   0.0510334   0.0486861 0.000292662
         712   0.0450609    0.048681 0.000292295
         713   0.0398801   0.0486686 0.000292146
         714   0.0414996   0.0486586 0.000291909
         715    0.036762   0.0486419 0.000291975
         716   0.0423173   0.0486331   0.0002917
         717   0.0408798   0.0486223 0.000291494
         718   0.0438949   0.0486157 0.000291162
         719   0.0600235   0.0486316 0.000291189
         720   0.0613778   0.0486493 0.000291323
         721    0.053541   0.0486561 0.000290998
         722   0.0420393   0.0486469 0.000290739
         723   0.0368765   0.0486306 0.000290792
         724   0.0416098   0.0486209 0.000290552
         725   0.0395418   0.0486084 0.000290421
         726   0.0510404   0.0486117  0.00029004
         727   0.0453203   0.0486072 0.000289677
         728   0.0409884   0.0485968 0.000289468
         729   0.0447602   0.0485915 0.000289119
         730   0.0474958     0.04859 0.000288726
         731   0.0546371   0.0485983  0.00028845
         732   0.0384254   0.0485844  0.00028839
         733   0.0483307    0.048584 0.000287997
         734   0.0383899   0.0485701  0.00028794
         735   0.0487441   0.0485704 0.000287548
         736   0.0500284   0.0485724 0.000287164
         737   0.0586109    0.048586 0.000287097
         738   0.0461713   0.0485827 0.000286727
         739   0.0525595   0.0485881 0.000286389
         740   0.0426855   0.0485801 0.000286113
         741   0.0477061   0.0485789  0.00028573
         742   0.0594953   0.0485936 0.000285723
         743   0.0587403   0.0486073 0.000285665
         744   0.0479047   0.0486063 0.000285282
         745   0.0423616    0.048598 0.000285023
         746   0.0438448   0.0485916 0.000284712
         747   0.0499892   0.0485935 0.000284337
         748   0.0463824   0.0485905 0.000283972
         749   0.0552243   0.0485994 0.000283731
         750   0.0379817   0.0485852 0.000283706
         751   0.0371465     0.04857 0.000283736
         752   0.0529128   0.0485758 0.000283418
         753   0.0481807   0.0485752 0.000283042
         754   0.0454259   0.0485711 0.000282697
         755   0.0369812   0.0485557 0.000282739
         756   0.0390922   0.0485432 0.000282642
         757   0.0437446   0.0485368  0.00028234
         758   0.0501753    0.048539 0.000281976
         759   0.0479117   0.0485382 0.000281606
         760    0.054926   0.0485466  0.00028136
         761   0.0479635   0.0485458 0.000280992
         762   0.0478916    0.048545 0.000280624
         763   0.0593939   0.0485592 0.000280616
         764    0.044399   0.0485537 0.000280302
         765   0.0465841   0.0485512 0.000279947
         766   0.0364886   0.0485354 0.000280025
         767   0.0502736   0.0485377 0.000279669
         768   0.0497098   0.0485392 0.000279309
         769   0.0361352   0.0485231 0.000279411
         770    0.052201   0.0485279 0.000279089
         771   0.0567981   0.0485386 0.000278933
         772   0.0441364   0.0485329  0.00027863
         773    0.055676   0.0485421 0.000278423
         774    0.037059   0.0485273 0.000278458
         775   0.0472926   0.0485257 0.000278103
         776   0.0402816   0.0485151 0.000277948
         777   0.0389797   0.0485028 0.000277861
         778    0.050071   0.0485048 0.000277511
         779   0.0474939   0.0485035 0.000277158
         780   0.0499477   0.0485054 0.000276808
         781    0.057568    0.048517 0.000276697
         782   0.0514508   0.0485207 0.000276369
         783   0.0573107   0.0485319 0.000276244
         784   0.0486858   0.0485321 0.000275891
         785   0.0511666   0.0485355  0.00027556
         786   0.0479009   0.0485347 0.000275211
         787   0.0484871   0.0485346 0.000274861
         788   0.0517039   0.0485386 0.000274542
         789   0.0471321   0.0485369   0.0002742
         790    0.065129   0.0485579 0.000274656
         791   0.0729795   0.0485887 0.000276038
         792   0.0630134    0.048607  0.00027629
         793   0.0403933   0.0485966 0.000276136
         794   0.0529259   0.0486021 0.000275842
         795   0.0420228   0.0485938 0.000275619
         796   0.0463517    0.048591 0.000275287
         797   0.0409667   0.0485814 0.000275108
         798   0.0562663    0.048591 0.000274932
         799   0.0450166   0.0485865 0.000274624
         800   0.0433531     0.04858 0.000274358
         801    0.048757   0.0485802 0.000274016
         802   0.0549079   0.0485881 0.000273788
         803    0.048713   0.0485883 0.000273447
         804   0.0526539   0.0485933 0.000273154
         805   0.0489262   0.0485937 0.000272815
         806    0.051393   0.0485972 0.000272498
         807   0.0555533   0.0486058 0.000272297
         808   0.0591971   0.0486189 0.000272275
         809   0.0487681   0.0486191 0.000271939
         810   0.0451765   0.0486149 0.000271636
         811   0.0646667   0.0486347 0.000272021
         812   0.0581879   0.0486464 0.000271941
         813   0.0625502   0.0486635 0.000272143
         814   0.0558705   0.0486724 0.000271953
         815   0.0386968   0.0486602 0.000271895
         816   0.0538598   0.0486665 0.000271636
         817    0.041646   0.0486579  0.00027144
         818   0.0466078   0.0486554 0.000271119
         819   0.0607229   0.0486702 0.000271188
         820   0.0495288   0.0486712  0.00027086
         821   0.0430459   0.0486644 0.000270616
         822   0.0468744   0.0486622 0.000270296
         823   0.0425124   0.0486547 0.000270071
         824   0.0443542   0.0486495 0.000269793
         825   0.0426998   0.0486423 0.000269563
         826   0.0362865   0.0486273 0.000269651
         827    0.037496   0.0486139 0.000269661
         828   0.0339314   0.0485961 0.000269918
         829   0.0442431   0.0485909 0.000269643
         830   0.0529495   0.0485961 0.000269369
         831   0.0600513   0.0486099 0.000269398
         832   0.0552917   0.0486179 0.000269194
         833   0.0609578   0.0486328 0.000269278
         834   0.0612667   0.0486479 0.000269381
         835   0.0418026   0.0486397 0.000269183
         836   0.0401975   0.0486296  0.00026905
         837   0.0663527   0.0486508  0.00026956
         838   0.0513085    0.048654 0.000269257
         839   0.0447166   0.0486493 0.000268977
         840   0.0533646   0.0486549 0.000268716
         841   0.0607574   0.0486693 0.000268781
         842   0.0519929   0.0486732 0.000268491
         843   0.0540916   0.0486796  0.00026825
         844   0.0392298   0.0486684 0.000268165
         845   0.0372896    0.048655 0.000268186
         846   0.0418206   0.0486469  0.00026799
         847   0.0461856    0.048644  0.00026769
         848   0.0514497   0.0486473 0.000267395
         849   0.0405806   0.0486378 0.000267248
         850   0.0464693   0.0486352 0.000266946
         851   0.0507845   0.0486378 0.000266644
         852   0.0454531    0.048634 0.000266358
         853   0.0415625   0.0486257 0.000266174
         854   0.0531764   0.0486311 0.000265916
         855   0.0424534   0.0486238 0.000265703
         856   0.0440276   0.0486185 0.000265447
         857   0.0488436   0.0486187 0.000265137
         858   0.0383398   0.0486068 0.000265099
         859   0.0376508    0.048594 0.000265097
         860   0.0451126     0.04859  0.00026482
         861   0.0465806   0.0485876 0.000264522
         862   0.0466415   0.0485854 0.000264225
         863   0.0482421    0.048585 0.000263919
         864   0.0663442   0.0486055 0.000264413
         865   0.0589458   0.0486175 0.000264377
         866   0.0568151   0.0486269 0.000264241
         867   0.0389889   0.0486158  0.00026417
         868   0.0409886    0.048607 0.000264012
         869   0.0466183   0.0486048 0.000263718
         870   0.0459682   0.0486017 0.000263433
         871   0.0400584   0.0485919 0.000263313
         872   0.0446406   0.0485874  0.00026305
         873   0.0468038   0.0485853 0.000262756
         874   0.0593542   0.0485977 0.000262744
         875   0.0481773   0.0485972 0.000262445
         876   0.0380414   0.0485851 0.000262421
         877   0.0454783   0.0485816 0.000262146
         878   0.0585023   0.0485929 0.000262091
         879   0.0446402   0.0485884 0.000261831
         880    0.040203   0.0485789 0.000261707
         881   0.0387748   0.0485677 0.000261647
         882   0.0493638   0.0485686 0.000261352
         883   0.0451716   0.0485648 0.000261084
         884   0.0421368   0.0485575  0.00026089
         885    0.041125   0.0485491  0.00026073
         886   0.0432875   0.0485432 0.000260503
         887   0.0532891   0.0485485 0.000260265
         888   0.0544691   0.0485552 0.000260057
         889   0.0619071   0.0485702 0.000260198
         890   0.0579012   0.0485807 0.000260117
         891   0.0506602    0.048583 0.000259835
         892   0.0471549   0.0485814 0.000259549
         893   0.0575137   0.0485914 0.000259451
         894   0.0597093   0.0486039 0.000259458
         895   0.0537248   0.0486096 0.000259232
         896   0.0530842   0.0486146  0.00025899
         897   0.0463648   0.0486121 0.000258714
         898   0.0505998   0.0486143 0.000258435
         899   0.0582963   0.0486251 0.000258372
         900   0.0537086   0.0486307 0.000258147
         901   0.0428459   0.0486243  0.00025794
         902   0.0504202   0.0486263 0.000257662
         903   0.0492147   0.0486269 0.000257377
         904   0.0461773   0.0486242 0.000257107
         905   0.0478238   0.0486233 0.000256824
         906   0.0582642    0.048634 0.000256761
         907   0.0437038   0.0486285 0.000256535
         908   0.0461643   0.0486258 0.000256267
         909   0.0665264   0.0486455 0.000256741
         910   0.0504885   0.0486475 0.000256467
         911   0.0535215   0.0486529 0.000256241
         912   0.0459488   0.0486499 0.000255977
         913   0.0448363   0.0486458 0.000255731
         914   0.0445423   0.0486413 0.000255491
         915   0.0535223   0.0486466 0.000255267
         916   0.0435799   0.0486411 0.000255048
         917   0.0384259   0.0486299 0.000255013
         918   0.0574384   0.0486395 0.000254916
         919    0.064072   0.0486563 0.000255191
         920   0.0616975   0.0486705 0.000255307
         921    0.047016   0.0486687 0.000255036
         922   0.0364664   0.0486555 0.000255103
         923   0.0439228   0.0486503 0.000254878
         924   0.0546634   0.0486568 0.000254685
         925   0.0672076   0.0486769 0.000255198
         926   0.0497689   0.0486781 0.000254925
         927    0.040565   0.0486693   0.0002548
         928   0.0654579   0.0486874 0.000255167
         929   0.0484695   0.0486872 0.000254893
         930   0.0525522   0.0486913 0.000254653
         931   0.0575164   0.0487008 0.000254555
         932    0.046265   0.0486982 0.000254296
         933   0.0443376   0.0486935 0.000254066
         934   0.0401524   0.0486844 0.000253959
         935   0.0442332   0.0486796 0.000253732
         936   0.0534762   0.0486847 0.000253512
         937   0.0566116   0.0486932 0.000253383
         938   0.0469332   0.0486913  0.00025312
         939   0.0394067   0.0486814 0.000253043
         940   0.0467573   0.0486794 0.000252782
         941   0.0400823   0.0486703 0.000252679
         942   0.0568075   0.0486789 0.000252558
         943   0.0440236    0.048674 0.000252338
         944   0.0629444   0.0486891 0.000252524
         945   0.0508858   0.0486914 0.000252267
         946   0.0437239   0.0486862 0.000252055
         947   0.0491745   0.0486867 0.000251789
         948   0.0603768    0.048699 0.000251826
         949   0.0411529    0.048691 0.000251686
         950   0.0504686   0.0486929 0.000251428
         951   0.0424193   0.0486863  0.00025125
         952   0.0511618   0.0486889 0.000250999
         953   0.0377839   0.0486775 0.000250997
         954   0.0526573   0.0486817 0.000250768
         955   0.0417512   0.0486744 0.000250611
         956   0.0385345   0.0486638 0.000250573
         957   0.0553899   0.0486708  0.00025041
         958   0.0416047   0.0486634 0.000250257
         959    0.046433   0.0486611 0.000250007
         960   0.0420189   0.0486542 0.000249842
         961   0.0387863   0.0486439 0.000249793
         962   0.0476714   0.0486429 0.000249535
         963   0.0401949   0.0486341  0.00024943
         964   0.0417302    0.048627 0.000249274
         965   0.0432012   0.0486214 0.000249079
         966   0.0514839   0.0486243 0.000248839
         967   0.0484885   0.0486242 0.000248582
         968   0.0555714   0.0486314 0.000248429
         969   0.0571223   0.0486401 0.000248327
         970   0.0624595   0.0486544 0.000248479
         971   0.0754198   0.0486819 0.000249748
         972   0.0583643   0.0486919 0.000249689
         973   0.0509184   0.0486942 0.000249443
         974   0.0540246   0.0486997 0.000249247
         975   0.0527733   0.0487038 0.000249026
         976   0.0449889      0.0487   0.0002488
         977   0.0550334   0.0487065  0.00024863
         978   0.0459201   0.0487037 0.000248392
         979    0.043732   0.0486986  0.00024819
         980   0.0468937   0.0486967 0.000247944
         981   0.0501191   0.0486982 0.000247695
         982   0.0486858   0.0486982 0.000247443
         983   0.0521048   0.0487016 0.000247216
         984   0.0498448   0.0487028 0.000246967
         985   0.0482717   0.0487024 0.000246717
         986   0.0504584   0.0487041 0.000246473
         987   0.0722625    0.048728 0.000247376
         988   0.0713046   0.0487509 0.000248179
         989   0.0432957   0.0487454  0.00024799
         990   0.0548809   0.0487515 0.000247816
         991    0.043987   0.0487467 0.000247613
         992   0.0480741   0.0487461 0.000247364
         993   0.0523942   0.0487497 0.000247142
         994   0.0600265   0.0487611 0.000247154
         995   0.0519744   0.0487643 0.000246927
         996   0.0413344   0.0487569 0.000246792
         997   0.0459332    0.048754  0.00024656
         998   0.0403413   0.0487456 0.000246457
         999   0.0531243     0.04875  0.00024625
        1000   0.0571502   0.0487584 0.000246147
        1001   0.0424078    0.048752 0.000245982
        1002   0.0396449   0.0487429 0.000245905
        1003   0.0523008   0.0487465 0.000245685
        1004   0.0504136   0.0487481 0.000245446
        1005   0.0505773     0.04875 0.000245209
        1006    0.043775    0.048745 0.000245015
        1007   0.0380914   0.0487344    0.000245
        1008   0.0452496    0.048731 0.000244781
        1009   0.0439039   0.0487262 0.000244585
        1010    0.050793   0.0487282 0.000244352
        1011   0.0441016   0.0487237 0.000244153
        1012   0.0424961   0.0487175 0.000243989
        1013   0.0437129   0.0487126 0.000243798
        1014   0.0398892   0.0487039 0.000243713
        1015    0.057958    0.048713 0.000243643
        1016   0.0429214   0.0487073  0.00024347
        1017   0.0386614   0.0486974 0.000243431
        1018   0.0421393    0.048691 0.000243277
        1019   0.0467087    0.048689 0.000243046
        1020   0.0387867   0.0486793 0.000243002
        1021   0.0425027   0.0486733 0.000242839
        1022   0.0561645   0.0486806 0.000242712
        1023   0.0633918    0.048695   0.0002429
        1024   0.0494743   0.0486957 0.000242664
        1025    0.056081   0.0487029 0.000242535
        1026   0.0443858   0.0486987 0.000242335
        1027   0.0538598   0.0487038 0.000242151
        1028   0.0527545   0.0487077 0.000241947
        1029   0.0548741   0.0487137 0.000241786
        1030    0.044869     0.04871  0.00024158
        1031     0.04615   0.0487075 0.000241359
        1032   0.0449638   0.0487039 0.000241152
        1033   0.0422147   0.0486976 0.000241001
        1034   0.0416028   0.0486907 0.000240865
        1035   0.0369573   0.0486794 0.000240899
        1036     0.04124   0.0486722 0.000240774
        1037   0.0430079   0.0486667 0.000240603
        1038   0.0456119   0.0486638  0.00024039
        1039   0.0443485   0.0486596 0.000240194
        1040   0.0436948   0.0486549 0.000240011
        1041   0.0511587   0.0486573 0.000239792
        1042   0.0522718   0.0486607 0.000239587
        1043   0.0461251   0.0486583  0.00023937
        1044   0.0522571   0.0486618 0.000239165
        1045   0.0489935   0.0486621 0.000238937
        1046   0.0615846   0.0486744 0.000239027
        1047   0.0544949     0.04868 0.000238864
        1048   0.0576411   0.0486885 0.000238789
        1049   0.0352668   0.0486757 0.000238904
        1050   0.0385417   0.0486661 0.000238871
        1051   0.0477681   0.0486652 0.000238645
        1052    0.041563   0.0486585 0.000238514
        1053   0.0464292   0.0486564 0.000238297
        1054   0.0414729   0.0486495 0.000238168
        1055   0.0424109   0.0486436 0.000238016
        1056   0.0570315   0.0486516 0.000237923
        1057   0.0483573   0.0486513 0.000237698
        1058   0.0463502   0.0486491 0.000237483
        1059   0.0562281   0.0486563 0.000237367
        1060    0.041815   0.0486498 0.000237231
        1061   0.0384564   0.0486402 0.000237201
        1062   0.0415459   0.0486335 0.000237072
        1063   0.0531893   0.0486378 0.000236888
        1064   0.0475129   0.0486368 0.000236668
        1065   0.0714175   0.0486582  0.00023741
        1066   0.0523417   0.0486616 0.000237212
        1067   0.0486021   0.0486616  0.00023699
        1068   0.0603257   0.0486725  0.00023702
        1069   0.0591217   0.0486823    0.000237
        1070   0.0599871   0.0486928 0.000237013
        1071   0.0482647   0.0486924 0.000236792
        1072   0.0480667   0.0486918 0.000236572
        1073   0.0481967   0.0486914 0.000236352
        1074    0.072683   0.0487137 0.000237185
        1075   0.0745474   0.0487377 0.000238179
        1076   0.0523097   0.0487411 0.000237981
        1077   0.0530403   0.0487451 0.000237793
        1078   0.0412852   0.0487381 0.000237674
        1079   0.0385661   0.0487287  0.00023764
        1080   0.0432001   0.0487236 0.000237475
        1081   0.0456163   0.0487207 0.000237273
        1082   0.0409687   0.0487136 0.000237162
        1083   0.0420693   0.0487074 0.000237022
        1084   0.0507328   0.0487093 0.000236811
        1085   0.0524989   0.0487128 0.000236618
        1086    0.041988   0.0487066 0.000236481
        1087   0.0410479   0.0486995 0.000236369
        1088   0.0429075   0.0486942 0.000236212
        1089   0.0442236   0.0486901  0.00023603
        1090   0.0427983   0.0486847 0.000235876
        1091   0.0471817   0.0486833 0.000235663
        1092   0.0460423   0.0486809  0.00023546
        1093   0.0562128   0.0486878 0.000235345
        1094   0.0666301   0.0487042 0.000235701
        1095   0.0637456   0.0487179 0.000235886
        1096   0.0491506   0.0487183 0.000235671
        1097   0.0440048    0.048714 0.000235495
        1098   0.0421299    0.048708 0.000235357
        1099   0.0550536   0.0487138 0.000235214
        1100   0.0449647   0.0487104 0.000235025
        1101   0.0433893   0.0487056 0.000234861
        1102   0.0486523   0.0487055 0.000234648
        1103   0.0497117   0.0487064 0.000234437
        1104   0.0512027   0.0487087 0.000234235
        1105   0.0683542   0.0487265 0.000234697
        1106   0.0626806   0.0487391 0.000234824
        1107   0.0460072   0.0487366 0.000234625
        1108   0.0531046   0.0487406 0.000234446
        1109   0.0462916   0.0487384 0.000234245
        1110   0.0509311   0.0487403 0.000234042
        1111   0.0496321   0.0487411 0.000233833
        1112   0.0516429   0.0487437 0.000233637
        1113   0.0505317   0.0487454 0.000233433
        1114   0.0607006   0.0487561  0.00023347
        1115   0.0517598   0.0487588 0.000233276
        1116   0.0499019   0.0487598 0.000233069
        1117   0.0507957   0.0487616 0.000232868
        1118   0.0426049   0.0487561 0.000232725
        1119   0.0509325   0.0487581 0.000232525
        1120   0.0408741    0.048751 0.000232424
        1121   0.0427403   0.0487457 0.000232278
        1122   0.0600559   0.0487557  0.00023229
        1123   0.0458905   0.0487532 0.000232097
        1124   0.0491311   0.0487535 0.000231891
        1125   0.0484203   0.0487532 0.000231685
        1126    0.046042   0.0487508 0.000231491
        1127   0.0515551   0.0487533 0.000231299
        1128   0.0784126   0.0487796 0.000232584
        1129   0.0582433    0.048788 0.000232529
        1130   0.0569363   0.0487952 0.000232435
        1131   0.0375155   0.0487852 0.000232443
        1132   0.0519703    0.048788 0.000232255
        1133   0.0441286   0.0487839 0.000232087
        1134   0.0581231   0.0487922 0.000232028
        1135   0.0567283   0.0487992 0.000231929
        1136   0.0447874   0.0487956 0.000231752
        1137   0.0396785   0.0487876 0.000231686
        1138   0.0474744   0.0487864 0.000231486
        1139   0.0443596   0.0487826 0.000231315
        1140   0.0476811   0.0487816 0.000231114
        1141   0.0526236    0.048785 0.000230936
        1142   0.0507148   0.0487867  0.00023074
        1143   0.0577584   0.0487945 0.000230672
        1144   0.0461945   0.0487922 0.000230481
        1145   0.0431062   0.0487873 0.000230333
        1146   0.0585182   0.0487958 0.000230289
        1147    0.051737   0.0487983 0.000230102
        1148   0.0529258   0.0488019  0.00022993
        1149      0.0412   0.0487953 0.000229825
        1150   0.0490045   0.0487955 0.000229625
        1151   0.0438281   0.0487912 0.000229466
        1152   0.0521809   0.0487941 0.000229286
        1153    0.044888   0.0487907 0.000229112
        1154   0.0428918   0.0487856 0.000228971
        1155   0.0458754   0.0487831 0.000228786
        1156   0.0527533   0.0487865 0.000228614
        1157   0.0608001   0.0487969 0.000228652
        1158   0.0807793   0.0488245 0.000230117
        1159   0.0459716   0.0488221 0.000229931
        1160   0.0444832   0.0488183 0.000229764
        1161    0.051183   0.0488204 0.000229575
        1162   0.0369098   0.0488101 0.000229606
        1163   0.0431109   0.0488052 0.000229461
        1164   0.0575354   0.0488127 0.000229386
        1165   0.0654458    0.048827 0.000229633
        1166   0.0674123   0.0488429 0.000229989
        1167   0.0426426   0.0488376 0.000229853
        1168   0.0598509    0.048847  0.00022985
        1169   0.0511744    0.048849 0.000229662
        1170   0.0564553   0.0488555 0.000229557
        1171   0.0537327   0.0488597 0.000229399
        1172   0.0573467   0.0488669 0.000229318
        1173   0.0582106   0.0488749  0.00022926
        1174    0.052145   0.0488777 0.000229082
        1175    0.052399   0.0488807 0.000228907
        1176    0.050764   0.0488823 0.000228718
        1177   0.0615591   0.0488931 0.000228777
        1178   0.0496678   0.0488937 0.000228583
        1179   0.0535439   0.0488977 0.000228424
        1180   0.0549035   0.0489028 0.000228287
        1181   0.0418466   0.0488968 0.000228172
        1182    0.048133   0.0488961 0.000227979
        1183   0.0547306   0.0489011  0.00022784
        1184    0.043441   0.0488965 0.000227694
        1185   0.0466313   0.0488945  0.00022751
        1186   0.0413663   0.0488882 0.000227407
        1187   0.0383297   0.0488793 0.000227389
        1188    0.047318    0.048878 0.000227202
        1189   0.0547612   0.0488829 0.000227064
        1190   0.0502303   0.0488841 0.000226876
        1191   0.0473568   0.0488828  0.00022669
        1192   0.0491774    0.048883   0.0002265
        1193   0.0415173   0.0488769 0.000226394
        1194   0.0476379   0.0488758 0.000226207
        1195   0.0495993   0.0488764 0.000226018
        1196   0.0485223   0.0488761 0.000225829
        1197   0.0501899   0.0488772 0.000225643
        1198   0.0543337   0.0488818 0.000225501
        1199   0.0471224   0.0488803 0.000225318
        1200   0.0713175    0.048899 0.000225904
