#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         365    -5.34437    -5.47766  0.00443266
         366    -5.36104    -5.47735  0.00443198
         367    -5.41015    -5.47716  0.00442369
         368    -5.44735    -5.47708  0.00441241
         369    -5.44255    -5.47699  0.00440144
         370     -5.4415    -5.47689  0.00439059
         371    -5.39415    -5.47667  0.00438442
         372    -5.43957    -5.47657  0.00437377
         373    -5.33835     -5.4762  0.00437771
         374     -5.5085    -5.47629  0.00436686
         375      -5.468    -5.47626  0.00435527
         376    -5.40898    -5.47608  0.00434736
         377    -5.42289    -5.47594  0.00433812
         378    -5.37797    -5.47568  0.00433438
         379     -5.2968    -5.47521  0.00434856
         380    -5.30368    -5.47476  0.00436048
         381    -5.38364    -5.47452  0.00435559
         382    -5.37913    -5.47427  0.00435134
         383    -5.42577    -5.47415  0.00434182
         384    -5.43997    -5.47406  0.00433143
         385    -5.40988    -5.47389  0.00432338
         386    -5.43692    -5.47379  0.00431324
         387    -5.36152     -5.4735  0.00431184
         388    -5.42088    -5.47337  0.00430286
         389    -5.40424    -5.47319  0.00429547
         390    -5.44482    -5.47312  0.00428507
         391    -5.32842    -5.47275  0.00429006
         392    -5.49095    -5.47279  0.00427937
         393    -5.48492    -5.47282  0.00426859
         394    -5.55242    -5.47303  0.00426254
         395     -5.4479    -5.47296  0.00425222
         396     -5.4496     -5.4729  0.00424189
         397    -5.41396    -5.47276  0.00423381
         398    -5.46697    -5.47274  0.00422319
         399    -5.42713    -5.47263  0.00421416
         400    -5.52542    -5.47276  0.00420569
         401    -5.48553    -5.47279  0.00419532
         402    -5.47392    -5.47279  0.00418488
         403    -5.41963    -5.47266  0.00417658
         404     -5.4307    -5.47256  0.00416753
         405    -5.49743    -5.47262  0.00415769
         406    -5.46381     -5.4726  0.00414751
         407     -5.3599    -5.47232  0.00414655
         408    -5.44931    -5.47226  0.00413677
         409    -5.46896    -5.47226  0.00412667
         410     -5.3284    -5.47191  0.00413149
         411     -5.3996    -5.47173  0.00412518
         412    -5.44787    -5.47167  0.00411557
         413    -5.47795    -5.47169  0.00410564
         414    -5.43349    -5.47159  0.00409676
         415    -5.35139     -5.4713  0.00409711
         416    -5.37947    -5.47108  0.00409321
         417    -5.37887    -5.47086  0.00408936
         418    -5.30734    -5.47047  0.00409825
         419    -5.33041    -5.47014  0.00410208
         420    -5.41765    -5.47001  0.00409421
         421     -5.4612    -5.46999  0.00408454
         422    -5.36731    -5.46975   0.0040821
         423    -5.39235    -5.46956  0.00407655
         424    -5.39692    -5.46939  0.00407053
         425    -5.46212    -5.46938  0.00406099
         426    -5.38321    -5.46917  0.00405649
         427    -5.33557    -5.46886  0.00405904
         428    -5.34877    -5.46858  0.00405925
         429     -5.4196    -5.46847  0.00405139
         430     -5.3839    -5.46827  0.00404674
         431    -5.38049    -5.46807  0.00404247
         432    -5.27972    -5.46763  0.00405656
         433    -5.36175    -5.46739  0.00405455
         434    -5.35408    -5.46712  0.00405361
         435     -5.2937    -5.46673  0.00406385
         436    -5.43184    -5.46665  0.00405531
         437    -5.35569    -5.46639  0.00405397
         438    -5.41138    -5.46627  0.00404666
         439    -5.43045    -5.46618  0.00403827
         440    -5.42801     -5.4661  0.00403002
         441    -5.45537    -5.46607  0.00402096
         442    -5.42197    -5.46597   0.0040131
         443    -5.36704    -5.46575  0.00401025
         444    -5.36174    -5.46552  0.00400805
         445    -5.19887    -5.46492  0.00404359
         446    -5.30876    -5.46457  0.00404965
         447    -5.39842    -5.46442   0.0040433
         448    -5.37899    -5.46423  0.00403877
         449    -5.38486    -5.46405  0.00403364
         450    -5.27734    -5.46364  0.00404596
         451    -5.36166    -5.46341   0.0040433
         452    -5.36742     -5.4632  0.00403993
         453    -5.41563    -5.46309  0.00403237
         454    -5.47682    -5.46312   0.0040236
         455    -5.53147    -5.46327  0.00401756
         456    -5.55342    -5.46347  0.00401361
         457    -5.53895    -5.46364  0.00400823
         458    -5.46205    -5.46363  0.00399948
         459    -5.52502    -5.46377    0.003993
         460    -5.56935      -5.464  0.00399091
         461    -5.52031    -5.46412  0.00398412
         462    -5.55796    -5.46432  0.00398068
         463    -5.57198    -5.46455  0.00397886
         464    -5.58112    -5.46481  0.00397821
         465    -5.57303    -5.46504  0.00397646
         466    -5.50639    -5.46513  0.00396891
         467    -5.54702     -5.4653  0.00396429
         468    -5.51724    -5.46541  0.00395737
         469    -5.56964    -5.46564  0.00395517
         470    -5.67467    -5.46608  0.00397168
         471    -5.69952    -5.46658  0.00399405
         472    -5.54045    -5.46673  0.00398866
         473     -5.5161    -5.46684  0.00398159
         474    -5.48051    -5.46687  0.00397329
         475    -5.52578    -5.46699  0.00396686
         476    -5.59793    -5.46726  0.00396806
         477    -5.45156    -5.46723  0.00395987
         478    -5.52027    -5.46734  0.00395314
         479    -5.44573     -5.4673  0.00394515
         480    -5.60407    -5.46758  0.00394721
         481    -5.55512    -5.46776  0.00394319
         482    -5.58969    -5.46802  0.00394312
         483      -5.507     -5.4681  0.00393578
         484     -5.5446    -5.46826  0.00393082
         485    -5.45162    -5.46822  0.00392287
         486    -5.51385    -5.46832  0.00391592
         487    -5.56483    -5.46851  0.00391289
         488    -5.59984    -5.46878  0.00391411
         489    -5.58833    -5.46903  0.00391374
         490    -5.58497    -5.46926  0.00391289
         491    -5.56478    -5.46946  0.00390976
         492    -5.51676    -5.46955  0.00390299
         493    -5.55183    -5.46972  0.00389864
         494    -5.47605    -5.46973  0.00389077
         495    -5.47176    -5.46974  0.00388291
         496    -5.35639    -5.46951   0.0038818
         497    -5.28556    -5.46914   0.0038916
         498      -5.414    -5.46903  0.00388536
         499    -5.38873    -5.46887   0.0038809
         500    -5.40883    -5.46875    0.003875
         501    -5.33361    -5.46848  0.00387664
         502    -5.39057    -5.46832  0.00387202
         503    -5.42067    -5.46823  0.00386549
         504    -5.56396    -5.46842  0.00386248
         505    -5.57644    -5.46863  0.00386075
         506    -5.58943    -5.46887  0.00386049
         507    -5.48677    -5.46891  0.00385304
         508    -5.46349     -5.4689  0.00384547
