#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        9032     1.21224     1.17284 0.000814392
        9033     1.21239     1.17285 0.000814314
        9034     1.21254     1.17285 0.000814235
        9035      1.2127     1.17285 0.000814157
        9036     1.21285     1.17286 0.000814079
        9037     1.21301     1.17286 0.000814001
        9038     1.21316     1.17287 0.000813923
        9039     1.21332     1.17287 0.000813846
        9040     1.21348     1.17288 0.000813768
        9041     1.21364     1.17288 0.000813691
        9042      1.2138     1.17289 0.000813613
        9043     1.21396     1.17289 0.000813536
        9044     1.21412     1.17289 0.000813459
        9045     1.21429      1.1729 0.000813382
        9046     1.21445      1.1729 0.000813305
        9047     1.21462     1.17291 0.000813228
        9048     1.21478     1.17291 0.000813151
        9049     1.21495     1.17292 0.000813075
        9050     1.21512     1.17292 0.000812998
        9051     1.21528     1.17293 0.000812922
        9052     1.21545     1.17293 0.000812845
        9053     1.21562     1.17294 0.000812769
        9054     1.21579     1.17294 0.000812693
        9055     1.21596     1.17295 0.000812618
        9056     1.21613     1.17295 0.000812542
        9057      1.2163     1.17296 0.000812466
        9058     1.21647     1.17296 0.000812391
        9059     1.21664     1.17296 0.000812315
        9060     1.21681     1.17297  0.00081224
        9061     1.21698     1.17297 0.000812165
        9062     1.21714     1.17298  0.00081209
        9063     1.21731     1.17298 0.000812015
        9064     1.21748     1.17299  0.00081194
        9065     1.21764     1.17299 0.000811866
        9066      1.2178       1.173 0.000811791
        9067     1.21796       1.173 0.000811717
        9068     1.21812     1.17301 0.000811643
        9069     1.21827     1.17301 0.000811568
        9070     1.21843     1.17302 0.000811494
        9071     1.21858     1.17302  0.00081142
        9072     1.21873     1.17303 0.000811347
        9073     1.21887     1.17303 0.000811273
        9074     1.21902     1.17304 0.000811199
        9075     1.21915     1.17304 0.000811126
        9076     1.21929     1.17305 0.000811052
        9077     1.21942     1.17305 0.000810979
        9078     1.21955     1.17306 0.000810906
        9079     1.21968     1.17306 0.000810833
        9080      1.2198     1.17307  0.00081076
        9081     1.21991     1.17308 0.000810687
        9082     1.22003     1.17308 0.000810614
        9083     1.22014     1.17309 0.000810542
        9084     1.22024     1.17309 0.000810469
        9085     1.22034      1.1731 0.000810397
        9086     1.22044      1.1731 0.000810324
        9087     1.22053     1.17311 0.000810252
        9088     1.22062     1.17311 0.000810179
        9089      1.2207     1.17312 0.000810107
        9090     1.22078     1.17312 0.000810035
        9091     1.22085     1.17313 0.000809963
        9092     1.22092     1.17313 0.000809891
        9093     1.22099     1.17314 0.000809819
        9094     1.22105     1.17314 0.000809747
        9095     1.22111     1.17315 0.000809675
        9096     1.22116     1.17315 0.000809603
        9097     1.22122     1.17316 0.000809532
        9098     1.22126     1.17316  0.00080946
        9099     1.22131     1.17317 0.000809388
        9100     1.22135     1.17317 0.000809317
        9101     1.22138     1.17318 0.000809245
        9102     1.22142     1.17319 0.000809174
        9103     1.22145     1.17319 0.000809102
        9104     1.22148      1.1732 0.000809031
        9105     1.22151      1.1732 0.000808959
        9106     1.22153     1.17321 0.000808888
        9107     1.22155     1.17321 0.000808816
        9108     1.22158     1.17322 0.000808745
        9109      1.2216     1.17322 0.000808674
        9110     1.22162     1.17323 0.000808602
        9111     1.22164     1.17323 0.000808531
        9112     1.22166     1.17324  0.00080846
        9113     1.22168     1.17324 0.000808388
        9114      1.2217     1.17325 0.000808317
        9115     1.22172     1.17325 0.000808246
        9116     1.22174     1.17326 0.000808175
        9117     1.22177     1.17327 0.000808104
        9118     1.22179     1.17327 0.000808033
        9119     1.22182     1.17328 0.000807962
        9120     1.22185     1.17328 0.000807891
        9121     1.22189     1.17329 0.000807819
        9122     1.22192     1.17329 0.000807749
        9123     1.22196      1.1733 0.000807678
        9124     1.22201      1.1733 0.000807607
        9125     1.22205     1.17331 0.000807536
        9126     1.22211     1.17331 0.000807465
        9127     1.22216     1.17332 0.000807394
        9128     1.22222     1.17332 0.000807324
        9129     1.22229     1.17333 0.000807253
        9130     1.22236     1.17333 0.000807183
        9131     1.22244     1.17334 0.000807112
        9132     1.22252     1.17335 0.000807042
        9133     1.22261     1.17335 0.000806971
        9134     1.22271     1.17336 0.000806901
        9135     1.22281     1.17336 0.000806831
        9136     1.22291     1.17337 0.000806761
        9137     1.22303     1.17337 0.000806691
        9138     1.22315     1.17338 0.000806621
        9139     1.22327     1.17338 0.000806551
        9140     1.22341     1.17339 0.000806481
        9141     1.22355     1.17339 0.000806412
        9142     1.22369      1.1734 0.000806342
        9143     1.22385     1.17341 0.000806273
        9144     1.22401     1.17341 0.000806204
        9145     1.22417     1.17342 0.000806135
        9146     1.22434     1.17342 0.000806066
        9147     1.22452     1.17343 0.000805997
        9148     1.22471     1.17343 0.000805929
        9149      1.2249     1.17344  0.00080586
        9150     1.22509     1.17344 0.000805792
        9151      1.2253     1.17345 0.000805724
        9152      1.2255     1.17346 0.000805656
        9153     1.22572     1.17346 0.000805588
        9154     1.22593     1.17347  0.00080552
        9155     1.22616     1.17347 0.000805453
        9156     1.22638     1.17348 0.000805386
        9157     1.22661     1.17348 0.000805319
        9158     1.22685     1.17349 0.000805252
        9159     1.22709      1.1735 0.000805185
        9160     1.22733      1.1735 0.000805119
        9161     1.22758     1.17351 0.000805052
        9162     1.22783     1.17351 0.000804986
        9163     1.22808     1.17352 0.000804921
        9164     1.22833     1.17353 0.000804855
        9165     1.22859     1.17353  0.00080479
        9166     1.22884     1.17354 0.000804724
        9167      1.2291     1.17354 0.000804659
        9168     1.22936     1.17355 0.000804595
        9169     1.22962     1.17356  0.00080453
        9170     1.22988     1.17356 0.000804466
        9171     1.23014     1.17357 0.000804402
        9172     1.23041     1.17357 0.000804338
        9173     1.23067     1.17358 0.000804274
        9174     1.23093     1.17359 0.000804211
        9175     1.23119     1.17359 0.000804148
        9176     1.23144      1.1736 0.000804085
        9177      1.2317     1.17361 0.000804022
        9178     1.23195     1.17361  0.00080396
        9179     1.23221     1.17362 0.000803898
        9180     1.23246     1.17363 0.000803836
        9181     1.23271     1.17363 0.000803774
        9182     1.23295     1.17364 0.000803712
        9183     1.23319     1.17364 0.000803651
        9184     1.23343     1.17365  0.00080359
        9185     1.23367     1.17366 0.000803529
        9186      1.2339     1.17366 0.000803468
        9187     1.23413     1.17367 0.000803408
        9188     1.23436     1.17368 0.000803347
        9189     1.23458     1.17368 0.000803287
        9190      1.2348     1.17369 0.000803227
        9191     1.23501      1.1737 0.000803168
        9192     1.23522      1.1737 0.000803108
        9193     1.23543     1.17371 0.000803049
        9194     1.23563     1.17372  0.00080299
        9195     1.23583     1.17372 0.000802931
        9196     1.23602     1.17373 0.000802872
        9197     1.23621     1.17374 0.000802814
        9198     1.23639     1.17374 0.000802755
        9199     1.23657     1.17375 0.000802697
        9200     1.23674     1.17376 0.000802639
        9201     1.23691     1.17377 0.000802581
        9202     1.23707     1.17377 0.000802523
        9203     1.23723     1.17378 0.000802466
        9204     1.23739     1.17379 0.000802408
        9205     1.23754     1.17379 0.000802351
        9206     1.23768      1.1738 0.000802294
        9207     1.23782     1.17381 0.000802237
        9208     1.23795     1.17381  0.00080218
        9209     1.23808     1.17382 0.000802123
        9210     1.23821     1.17383 0.000802067
        9211     1.23833     1.17383  0.00080201
        9212     1.23845     1.17384 0.000801954
        9213     1.23856     1.17385 0.000801897
        9214     1.23866     1.17386 0.000801841
        9215     1.23876     1.17386 0.000801785
        9216     1.23886     1.17387 0.000801729
        9217     1.23895     1.17388 0.000801673
        9218     1.23904     1.17388 0.000801617
        9219     1.23913     1.17389 0.000801562
        9220     1.23921      1.1739 0.000801506
        9221     1.23928     1.17391 0.000801451
        9222     1.23935     1.17391 0.000801395
        9223     1.23942     1.17392  0.00080134
        9224     1.23948     1.17393 0.000801284
        9225     1.23954     1.17393 0.000801229
        9226      1.2396     1.17394 0.000801174
        9227     1.23965     1.17395 0.000801119
        9228      1.2397     1.17395 0.000801063
        9229     1.23974     1.17396 0.000801008
        9230     1.23978     1.17397 0.000800953
        9231     1.23982     1.17398 0.000800898
        9232     1.23985     1.17398 0.000800843
        9233     1.23988     1.17399 0.000800788
        9234     1.23991       1.174 0.000800733
        9235     1.23993       1.174 0.000800679
        9236     1.23995     1.17401 0.000800624
        9237     1.23997     1.17402 0.000800569
        9238     1.23999     1.17403 0.000800514
        9239        1.24     1.17403 0.000800459
        9240     1.24001     1.17404 0.000800405
        9241     1.24002     1.17405  0.00080035
        9242     1.24002     1.17405 0.000800295
        9243     1.24002     1.17406  0.00080024
        9244     1.24002     1.17407 0.000800185
        9245     1.24002     1.17408 0.000800131
        9246     1.24002     1.17408 0.000800076
        9247     1.24001     1.17409 0.000800021
        9248        1.24      1.1741 0.000799966
        9249     1.23999      1.1741 0.000799912
        9250     1.23998     1.17411 0.000799857
        9251     1.23996     1.17412 0.000799802
        9252     1.23994     1.17413 0.000799747
        9253     1.23993     1.17413 0.000799692
        9254     1.23991     1.17414 0.000799638
        9255     1.23989     1.17415 0.000799583
        9256     1.23986     1.17415 0.000799528
        9257     1.23984     1.17416 0.000799473
        9258     1.23981     1.17417 0.000799418
        9259     1.23979     1.17418 0.000799363
        9260     1.23976     1.17418 0.000799308
        9261     1.23973     1.17419 0.000799253
        9262      1.2397      1.1742 0.000799198
        9263     1.23967      1.1742 0.000799143
        9264     1.23964     1.17421 0.000799088
        9265      1.2396     1.17422 0.000799033
        9266     1.23957     1.17423 0.000798978
        9267     1.23954     1.17423 0.000798923
        9268      1.2395     1.17424 0.000798868
        9269     1.23947     1.17425 0.000798813
        9270     1.23943     1.17425 0.000798757
        9271     1.23939     1.17426 0.000798702
        9272     1.23936     1.17427 0.000798647
        9273     1.23932     1.17427 0.000798591
        9274     1.23928     1.17428 0.000798536
        9275     1.23924     1.17429 0.000798481
        9276      1.2392      1.1743 0.000798425
        9277     1.23917      1.1743  0.00079837
        9278     1.23913     1.17431 0.000798314
        9279     1.23909     1.17432 0.000798259
        9280     1.23905     1.17432 0.000798203
        9281     1.23901     1.17433 0.000798148
        9282     1.23897     1.17434 0.000798092
        9283     1.23894     1.17434 0.000798037
        9284      1.2389     1.17435 0.000797981
        9285     1.23886     1.17436 0.000797925
        9286     1.23882     1.17437 0.000797869
        9287     1.23879     1.17437 0.000797814
        9288     1.23875     1.17438 0.000797758
        9289     1.23871     1.17439 0.000797702
        9290     1.23868     1.17439 0.000797646
        9291     1.23864      1.1744  0.00079759
        9292     1.23861     1.17441 0.000797534
        9293     1.23857     1.17441 0.000797479
        9294     1.23854     1.17442 0.000797423
        9295     1.23851     1.17443 0.000797367
        9296     1.23848     1.17443 0.000797311
        9297     1.23845     1.17444 0.000797255
        9298     1.23841     1.17445 0.000797198
        9299     1.23839     1.17445 0.000797142
        9300     1.23836     1.17446 0.000797086
        9301     1.23833     1.17447  0.00079703
        9302      1.2383     1.17448 0.000796974
        9303     1.23828     1.17448 0.000796918
        9304     1.23825     1.17449 0.000796862
        9305     1.23823      1.1745 0.000796806
        9306      1.2382      1.1745 0.000796749
        9307     1.23818     1.17451 0.000796693
        9308     1.23816     1.17452 0.000796637
        9309     1.23814     1.17452 0.000796581
        9310     1.23812     1.17453 0.000796524
        9311      1.2381     1.17454 0.000796468
        9312     1.23809     1.17454 0.000796412
        9313     1.23807     1.17455 0.000796355
        9314     1.23806     1.17456 0.000796299
        9315     1.23804     1.17456 0.000796243
        9316     1.23803     1.17457 0.000796186
        9317     1.23802     1.17458  0.00079613
        9318     1.23801     1.17458 0.000796074
        9319       1.238     1.17459 0.000796017
        9320     1.23799      1.1746 0.000795961
        9321     1.23799     1.17461 0.000795905
        9322     1.23798     1.17461 0.000795848
        9323     1.23798     1.17462 0.000795792
        9324     1.23798     1.17463 0.000795736
        9325     1.23798     1.17463 0.000795679
        9326     1.23798     1.17464 0.000795623
        9327     1.23798     1.17465 0.000795567
        9328     1.23798     1.17465  0.00079551
        9329     1.23798     1.17466 0.000795454
        9330     1.23799     1.17467 0.000795398
        9331       1.238     1.17467 0.000795342
        9332       1.238     1.17468 0.000795285
        9333     1.23801     1.17469 0.000795229
        9334     1.23802     1.17469 0.000795173
        9335     1.23803      1.1747 0.000795117
        9336     1.23804     1.17471  0.00079506
        9337     1.23806     1.17471 0.000795004
        9338     1.23807     1.17472 0.000794948
        9339     1.23808     1.17473 0.000794892
        9340      1.2381     1.17473 0.000794836
        9341     1.23812     1.17474 0.000794779
        9342     1.23813     1.17475 0.000794723
        9343     1.23815     1.17475 0.000794667
        9344     1.23817     1.17476 0.000794611
        9345     1.23819     1.17477 0.000794555
        9346     1.23821     1.17477 0.000794499
        9347     1.23823     1.17478 0.000794443
        9348     1.23826     1.17479 0.000794387
        9349     1.23828      1.1748 0.000794331
        9350      1.2383      1.1748 0.000794275
        9351     1.23833     1.17481 0.000794219
        9352     1.23835     1.17482 0.000794164
        9353     1.23838     1.17482 0.000794108
        9354      1.2384     1.17483 0.000794052
        9355     1.23843     1.17484 0.000793996
        9356     1.23846     1.17484  0.00079394
        9357     1.23848     1.17485 0.000793885
        9358     1.23851     1.17486 0.000793829
        9359     1.23854     1.17486 0.000793773
        9360     1.23856     1.17487 0.000793718
        9361     1.23859     1.17488 0.000793662
        9362     1.23862     1.17488 0.000793607
        9363     1.23864     1.17489 0.000793551
        9364     1.23867      1.1749 0.000793495
        9365      1.2387      1.1749  0.00079344
        9366     1.23872     1.17491 0.000793385
        9367     1.23875     1.17492 0.000793329
        9368     1.23878     1.17492 0.000793274
        9369      1.2388     1.17493 0.000793218
        9370     1.23883     1.17494 0.000793163
        9371     1.23885     1.17495 0.000793108
        9372     1.23888     1.17495 0.000793052
        9373      1.2389     1.17496 0.000792997
        9374     1.23892     1.17497 0.000792942
        9375     1.23894     1.17497 0.000792887
        9376     1.23897     1.17498 0.000792831
        9377     1.23899     1.17499 0.000792776
        9378     1.23901     1.17499 0.000792721
        9379     1.23903       1.175 0.000792666
        9380     1.23904     1.17501 0.000792611
        9381     1.23906     1.17501 0.000792556
        9382     1.23908     1.17502 0.000792501
        9383     1.23909     1.17503 0.000792446
        9384      1.2391     1.17503 0.000792391
        9385     1.23912     1.17504 0.000792336
        9386     1.23913     1.17505 0.000792281
        9387     1.23914     1.17505 0.000792226
        9388     1.23914     1.17506 0.000792171
        9389     1.23915     1.17507 0.000792116
        9390     1.23916     1.17507 0.000792061
        9391     1.23916     1.17508 0.000792006
        9392     1.23916     1.17509 0.000791951
        9393     1.23916      1.1751 0.000791896
        9394     1.23916      1.1751 0.000791841
        9395     1.23916     1.17511 0.000791786
        9396     1.23916     1.17512 0.000791731
        9397     1.23915     1.17512 0.000791676
        9398     1.23914     1.17513 0.000791621
        9399     1.23913     1.17514 0.000791566
        9400     1.23912     1.17514 0.000791511
        9401     1.23911     1.17515 0.000791457
        9402      1.2391     1.17516 0.000791402
        9403     1.23908     1.17516 0.000791347
        9404     1.23906     1.17517 0.000791292
        9405     1.23904     1.17518 0.000791237
        9406     1.23902     1.17518 0.000791182
        9407       1.239     1.17519 0.000791127
        9408     1.23897      1.1752 0.000791072
        9409     1.23895      1.1752 0.000791017
        9410     1.23892     1.17521 0.000790961
        9411     1.23889     1.17522 0.000790906
        9412     1.23886     1.17522 0.000790851
        9413     1.23882     1.17523 0.000790796
        9414     1.23879     1.17524 0.000790741
        9415     1.23875     1.17524 0.000790686
        9416     1.23871     1.17525  0.00079063
        9417     1.23867     1.17526 0.000790575
        9418     1.23863     1.17526  0.00079052
        9419     1.23859     1.17527 0.000790464
        9420     1.23854     1.17528 0.000790409
        9421      1.2385     1.17528 0.000790354
        9422     1.23845     1.17529 0.000790298
        9423      1.2384      1.1753 0.000790243
        9424     1.23835     1.17531 0.000790187
        9425     1.23829     1.17531 0.000790132
        9426     1.23824     1.17532 0.000790076
        9427     1.23818     1.17533  0.00079002
        9428     1.23813     1.17533 0.000789965
        9429     1.23807     1.17534 0.000789909
        9430     1.23801     1.17535 0.000789853
        9431     1.23795     1.17535 0.000789797
        9432     1.23789     1.17536 0.000789741
        9433     1.23783     1.17536 0.000789685
        9434     1.23776     1.17537 0.000789629
        9435      1.2377     1.17538 0.000789573
        9436     1.23764     1.17538 0.000789517
        9437     1.23757     1.17539 0.000789461
        9438      1.2375      1.1754 0.000789405
        9439     1.23743      1.1754 0.000789349
        9440     1.23737     1.17541 0.000789292
        9441      1.2373     1.17542 0.000789236
        9442     1.23723     1.17542 0.000789179
        9443     1.23716     1.17543 0.000789123
        9444     1.23708     1.17544 0.000789066
        9445     1.23701     1.17544  0.00078901
        9446     1.23694     1.17545 0.000788953
        9447     1.23687     1.17546 0.000788896
        9448     1.23679     1.17546  0.00078884
        9449     1.23672     1.17547 0.000788783
        9450     1.23665     1.17548 0.000788726
        9451     1.23657     1.17548 0.000788669
        9452      1.2365     1.17549 0.000788612
        9453     1.23642      1.1755 0.000788555
        9454     1.23635      1.1755 0.000788498
        9455     1.23627     1.17551  0.00078844
        9456      1.2362     1.17551 0.000788383
        9457     1.23612     1.17552 0.000788326
        9458     1.23605     1.17553 0.000788268
        9459     1.23597     1.17553 0.000788211
        9460      1.2359     1.17554 0.000788154
        9461     1.23582     1.17555 0.000788096
        9462     1.23574     1.17555 0.000788038
        9463     1.23567     1.17556 0.000787981
        9464     1.23559     1.17557 0.000787923
        9465     1.23552     1.17557 0.000787865
        9466     1.23544     1.17558 0.000787807
        9467     1.23536     1.17558 0.000787749
        9468     1.23528     1.17559 0.000787691
        9469     1.23521      1.1756 0.000787633
        9470     1.23513      1.1756 0.000787575
        9471     1.23505     1.17561 0.000787517
        9472     1.23497     1.17562 0.000787459
        9473      1.2349     1.17562 0.000787401
        9474     1.23482     1.17563 0.000787342
        9475     1.23474     1.17563 0.000787284
        9476     1.23466     1.17564 0.000787226
        9477     1.23458     1.17565 0.000787167
        9478      1.2345     1.17565 0.000787109
        9479     1.23442     1.17566  0.00078705
        9480     1.23434     1.17567 0.000786991
        9481     1.23426     1.17567 0.000786932
        9482     1.23417     1.17568 0.000786874
        9483     1.23409     1.17568 0.000786815
        9484     1.23401     1.17569 0.000786756
        9485     1.23392      1.1757 0.000786697
        9486     1.23383      1.1757 0.000786638
        9487     1.23375     1.17571 0.000786579
        9488     1.23366     1.17572 0.000786519
        9489     1.23357     1.17572  0.00078646
        9490     1.23348     1.17573 0.000786401
        9491     1.23339     1.17573 0.000786342
        9492      1.2333     1.17574 0.000786282
        9493      1.2332     1.17575 0.000786223
        9494     1.23311     1.17575 0.000786163
        9495     1.23301     1.17576 0.000786103
        9496     1.23291     1.17576 0.000786044
        9497     1.23281     1.17577 0.000785984
        9498     1.23271     1.17578 0.000785924
        9499      1.2326     1.17578 0.000785864
        9500      1.2325     1.17579 0.000785804
        9501     1.23239     1.17579 0.000785744
        9502     1.23228      1.1758 0.000785683
        9503     1.23217     1.17581 0.000785623
        9504     1.23206     1.17581 0.000785563
        9505     1.23195     1.17582 0.000785502
        9506     1.23183     1.17582 0.000785442
        9507     1.23171     1.17583 0.000785381
        9508     1.23159     1.17583 0.000785321
        9509     1.23147     1.17584  0.00078526
        9510     1.23134     1.17585 0.000785199
        9511     1.23121     1.17585 0.000785138
        9512     1.23108     1.17586 0.000785077
        9513     1.23095     1.17586 0.000785016
        9514     1.23082     1.17587 0.000784954
        9515     1.23068     1.17588 0.000784893
        9516     1.23054     1.17588 0.000784832
        9517      1.2304     1.17589  0.00078477
        9518     1.23026     1.17589 0.000784708
        9519     1.23011      1.1759 0.000784647
        9520     1.22996      1.1759 0.000784585
        9521     1.22981     1.17591 0.000784523
        9522     1.22966     1.17592 0.000784461
        9523     1.22951     1.17592 0.000784398
        9524     1.22935     1.17593 0.000784336
        9525     1.22919     1.17593 0.000784274
        9526     1.22903     1.17594 0.000784211
        9527     1.22887     1.17594 0.000784149
        9528      1.2287     1.17595 0.000784086
        9529     1.22854     1.17595 0.000784023
        9530     1.22837     1.17596  0.00078396
        9531      1.2282     1.17597 0.000783897
        9532     1.22803     1.17597 0.000783834
        9533     1.22785     1.17598  0.00078377
        9534     1.22768     1.17598 0.000783707
        9535      1.2275     1.17599 0.000783643
        9536     1.22733     1.17599  0.00078358
        9537     1.22715       1.176 0.000783516
        9538     1.22697       1.176 0.000783452
        9539     1.22678     1.17601 0.000783388
        9540      1.2266     1.17601 0.000783324
        9541     1.22642     1.17602 0.000783259
        9542     1.22624     1.17602 0.000783195
        9543     1.22605     1.17603  0.00078313
        9544     1.22587     1.17603 0.000783066
        9545     1.22568     1.17604 0.000783001
        9546     1.22549     1.17605 0.000782936
        9547     1.22531     1.17605 0.000782871
        9548     1.22512     1.17606 0.000782806
        9549     1.22494     1.17606 0.000782741
        9550     1.22475     1.17607 0.000782675
        9551     1.22457     1.17607  0.00078261
        9552     1.22439     1.17608 0.000782544
        9553     1.22421     1.17608 0.000782479
        9554     1.22402     1.17609 0.000782413
        9555     1.22385     1.17609 0.000782347
        9556     1.22367      1.1761 0.000782281
        9557     1.22349      1.1761 0.000782215
        9558     1.22332     1.17611 0.000782149
        9559     1.22315     1.17611 0.000782082
        9560     1.22298     1.17612 0.000782016
        9561     1.22281     1.17612 0.000781949
        9562     1.22265     1.17613 0.000781883
        9563     1.22249     1.17613 0.000781816
        9564     1.22233     1.17614 0.000781749
        9565     1.22218     1.17614 0.000781682
        9566     1.22203     1.17614 0.000781615
        9567     1.22188     1.17615 0.000781548
        9568     1.22174     1.17615 0.000781481
        9569     1.22161     1.17616 0.000781414
        9570     1.22148     1.17616 0.000781346
        9571     1.22135     1.17617 0.000781279
        9572     1.22123     1.17617 0.000781212
        9573     1.22112     1.17618 0.000781144
        9574     1.22101     1.17618 0.000781077
        9575     1.22091     1.17619 0.000781009
        9576     1.22081     1.17619 0.000780941
        9577     1.22073      1.1762 0.000780874
        9578     1.22065      1.1762 0.000780806
        9579     1.22057     1.17621 0.000780738
        9580     1.22051     1.17621  0.00078067
        9581     1.22045     1.17622 0.000780602
        9582      1.2204     1.17622 0.000780535
        9583     1.22036     1.17622 0.000780467
        9584     1.22033     1.17623 0.000780399
        9585     1.22031     1.17623 0.000780331
        9586      1.2203     1.17624 0.000780263
        9587      1.2203     1.17624 0.000780195
        9588     1.22031     1.17625 0.000780127
        9589     1.22032     1.17625  0.00078006
        9590     1.22035     1.17626 0.000779992
        9591     1.22039     1.17626 0.000779924
        9592     1.22044     1.17627 0.000779856
        9593      1.2205     1.17627 0.000779789
        9594     1.22057     1.17627 0.000779721
        9595     1.22065     1.17628 0.000779654
        9596     1.22075     1.17628 0.000779586
        9597     1.22085     1.17629 0.000779519
        9598     1.22097     1.17629 0.000779451
        9599      1.2211      1.1763 0.000779384
        9600     1.22124      1.1763 0.000779317
        9601     1.22139     1.17631  0.00077925
        9602     1.22155     1.17631 0.000779183
        9603     1.22173     1.17632 0.000779116
        9604     1.22191     1.17632  0.00077905
        9605     1.22211     1.17633 0.000778983
        9606     1.22232     1.17633 0.000778917
        9607     1.22254     1.17634 0.000778851
        9608     1.22277     1.17634 0.000778784
        9609     1.22302     1.17635 0.000778719
        9610     1.22327     1.17635 0.000778653
        9611     1.22354     1.17636 0.000778587
        9612     1.22381     1.17636 0.000778522
        9613      1.2241     1.17637 0.000778457
        9614     1.22439     1.17637 0.000778392
        9615      1.2247     1.17638 0.000778327
        9616     1.22502     1.17638 0.000778263
        9617     1.22534     1.17639 0.000778198
        9618     1.22568     1.17639 0.000778134
        9619     1.22602      1.1764 0.000778071
        9620     1.22637      1.1764 0.000778007
        9621     1.22673     1.17641 0.000777944
        9622      1.2271     1.17641 0.000777881
        9623     1.22747     1.17642 0.000777818
        9624     1.22785     1.17642 0.000777755
        9625     1.22824     1.17643 0.000777693
        9626     1.22863     1.17643 0.000777631
        9627     1.22903     1.17644  0.00077757
        9628     1.22943     1.17644 0.000777509
        9629     1.22984     1.17645 0.000777448
        9630     1.23025     1.17646 0.000777387
        9631     1.23066     1.17646 0.000777327
        9632     1.23108     1.17647 0.000777267
        9633      1.2315     1.17647 0.000777207
        9634     1.23192     1.17648 0.000777147
        9635     1.23234     1.17648 0.000777088
        9636     1.23277     1.17649  0.00077703
        9637     1.23319      1.1765 0.000776971
        9638     1.23362      1.1765 0.000776913
        9639     1.23404     1.17651 0.000776856
        9640     1.23447     1.17651 0.000776798
        9641     1.23489     1.17652 0.000776741
        9642     1.23531     1.17653 0.000776685
        9643     1.23573     1.17653 0.000776629
        9644     1.23614     1.17654 0.000776573
        9645     1.23655     1.17654 0.000776517
        9646     1.23696     1.17655 0.000776462
        9647     1.23736     1.17656 0.000776407
        9648     1.23776     1.17656 0.000776352
        9649     1.23815     1.17657 0.000776298
        9650     1.23853     1.17658 0.000776244
        9651     1.23891     1.17658 0.000776191
        9652     1.23929     1.17659 0.000776137
        9653     1.23965      1.1766 0.000776084
        9654     1.24001      1.1766 0.000776032
        9655     1.24036     1.17661  0.00077598
        9656      1.2407     1.17662 0.000775928
        9657     1.24104     1.17662 0.000775876
        9658     1.24136     1.17663 0.000775825
        9659     1.24168     1.17664 0.000775774
        9660     1.24198     1.17664 0.000775723
        9661     1.24228     1.17665 0.000775672
        9662     1.24256     1.17666 0.000775622
        9663     1.24284     1.17666 0.000775572
        9664      1.2431     1.17667 0.000775522
        9665     1.24336     1.17668 0.000775473
        9666      1.2436     1.17668 0.000775423
        9667     1.24383     1.17669 0.000775374
        9668     1.24405      1.1767 0.000775325
        9669     1.24425      1.1767 0.000775276
        9670     1.24445     1.17671 0.000775228
        9671     1.24463     1.17672  0.00077518
        9672      1.2448     1.17673 0.000775131
        9673     1.24496     1.17673 0.000775083
        9674      1.2451     1.17674 0.000775035
        9675     1.24523     1.17675 0.000774988
        9676     1.24535     1.17675  0.00077494
        9677     1.24546     1.17676 0.000774892
        9678     1.24555     1.17677 0.000774845
        9679     1.24563     1.17677 0.000774798
        9680     1.24569     1.17678  0.00077475
        9681     1.24575     1.17679 0.000774703
        9682     1.24579      1.1768 0.000774656
        9683     1.24581      1.1768 0.000774609
        9684     1.24583     1.17681 0.000774561
        9685     1.24583     1.17682 0.000774514
        9686     1.24581     1.17682 0.000774467
        9687     1.24579     1.17683  0.00077442
        9688     1.24575     1.17684 0.000774372
        9689     1.24569     1.17685 0.000774325
        9690     1.24563     1.17685 0.000774278
        9691     1.24555     1.17686  0.00077423
        9692     1.24546     1.17687 0.000774183
        9693     1.24536     1.17687 0.000774135
        9694     1.24524     1.17688 0.000774087
        9695     1.24512     1.17689  0.00077404
        9696     1.24498      1.1769 0.000773992
        9697     1.24483      1.1769 0.000773943
        9698     1.24466     1.17691 0.000773895
        9699     1.24449     1.17692 0.000773847
        9700      1.2443     1.17692 0.000773798
        9701     1.24411     1.17693 0.000773749
        9702      1.2439     1.17694   0.0007737
        9703     1.24368     1.17694 0.000773651
        9704     1.24346     1.17695 0.000773602
        9705     1.24322     1.17696 0.000773552
        9706     1.24297     1.17696 0.000773503
        9707     1.24272     1.17697 0.000773453
        9708     1.24245     1.17698 0.000773402
        9709     1.24218     1.17698 0.000773352
        9710     1.24189     1.17699 0.000773301
        9711      1.2416       1.177  0.00077325
        9712      1.2413       1.177 0.000773199
        9713       1.241     1.17701 0.000773147
        9714     1.24069     1.17702 0.000773095
        9715     1.24037     1.17702 0.000773043
        9716     1.24004     1.17703 0.000772991
        9717     1.23971     1.17704 0.000772938
        9718     1.23937     1.17704 0.000772885
        9719     1.23903     1.17705 0.000772832
        9720     1.23868     1.17706 0.000772779
        9721     1.23833     1.17706 0.000772725
        9722     1.23797     1.17707 0.000772671
        9723     1.23761     1.17708 0.000772616
        9724     1.23725     1.17708 0.000772562
        9725     1.23688     1.17709 0.000772507
        9726     1.23651     1.17709 0.000772452
        9727     1.23614      1.1771 0.000772396
        9728     1.23577     1.17711  0.00077234
        9729     1.23539     1.17711 0.000772284
        9730     1.23502     1.17712 0.000772228
