#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         714     1.36845     1.62392   0.0292699
         715     1.55374     1.62382   0.0292291
         716     1.76376     1.62402   0.0291889
         717     1.41195     1.62372   0.0291497
         718     1.47306     1.62351   0.0291099
         719     1.62899     1.62352   0.0290694
         720     1.55715     1.62343   0.0290292
         721     1.62656     1.62343   0.0289889
         722     2.16275     1.62418   0.0289584
         723     2.01159     1.62471   0.0289233
         724     1.72637     1.62486   0.0288837
         725     1.87004     1.62519   0.0288458
         726     1.68975     1.62528   0.0288062
         727     1.91636     1.62568   0.0287694
         728     2.28938     1.62659   0.0287443
         729     2.43073      1.6277    0.028726
         730     2.16325     1.62843    0.028696
         731     1.95793     1.62888   0.0286603
         732     2.01669     1.62941   0.0286261
         733      2.0967     1.63005   0.0285941
